tau_sat,b,tau_0,gamma_0,n,cd,beta,x_end,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20
1500.0,0.1,250.0,3.333e-05,3.0,1000.0,15.0,0.535,8.8132e-16,975.9,1032.4,1084.2,1136.0,1187.5,1238.8,1289.9,1340.8,1391.5,1441.8,1492.0,1541.9,1591.7,1641.0,1690.1,1738.8,1786.1,1826.0,1829.0
1500.0,0.1,250.0,3.333e-05,4.0,200.0,15.0,0.14,8.8132e-16,775.58,892.42,920.51,936.04,949.41,962.33,975.11,987.85,1000.6,1013.2,1026.0,1038.7,1051.4,1064.0,1076.7,1089.2,1101.4,1111.8,1111.4
1500.0,0.1,250.0,3.333e-05,4.0,400.0,15.0,0.26,7.9319e-15,884.73,932.0,956.81,980.58,1004.2,1027.8,1051.4,1074.9,1098.3,1121.9,1145.3,1168.8,1192.2,1215.6,1238.9,1262.1,1284.6,1302.7,1297.6
1500.0,0.1,250.0,3.333e-05,4.0,600.0,15.0,0.365,9.6945e-15,912.85,952.17,985.58,1018.7,1051.8,1084.9,1117.8,1150.7,1183.6,1216.5,1249.3,1282.1,1314.8,1347.4,1379.9,1412.3,1443.9,1470.8,1474.0
1500.0,0.1,250.0,3.333e-05,4.0,800.0,15.0,0.465,4.6837e-15,925.19,970.74,1012.8,1055.0,1097.0,1139.0,1180.9,1222.7,1264.6,1306.3,1347.9,1389.3,1430.7,1472.0,1513.0,1553.8,1593.6,1627.5,1632.5
1500.0,0.1,250.0,3.333e-05,4.0,1000.0,15.0,0.56,-7.0506e-15,935.32,987.99,1038.7,1089.3,1140.0,1190.4,1240.8,1291.0,1341.1,1391.1,1441.0,1490.6,1540.0,1589.2,1638.1,1686.7,1733.9,1773.7,1779.8
1500.0,0.1,250.0,3.333e-05,5.0,200.0,15.0,0.14,-6.1692e-15,775.36,871.03,894.03,908.17,920.83,933.19,945.46,957.69,969.9,982.12,994.34,1006.6,1018.8,1030.9,1043.2,1055.4,1067.3,1078.3,1083.9
1500.0,0.1,250.0,3.333e-05,5.0,400.0,15.0,0.265,-2.1152e-14,866.43,905.37,929.24,952.45,975.57,998.71,1021.8,1044.9,1068.1,1091.2,1114.4,1137.5,1160.6,1183.7,1206.9,1229.9,1252.3,1271.4,1273.5
1500.0,0.1,250.0,3.333e-05,5.0,600.0,15.0,0.375,2.129e-14,888.1,925.46,958.12,990.84,1023.6,1056.3,1089.0,1121.8,1154.5,1187.2,1220.0,1252.7,1285.3,1317.9,1350.4,1382.8,1414.5,1442.1,1449.6
1500.0,0.1,250.0,3.333e-05,5.0,800.0,15.0,0.485,-6.1314e-14,901.86,944.76,986.92,1029.2,1071.6,1113.9,1156.2,1198.6,1240.9,1283.1,1325.3,1367.4,1409.3,1451.2,1492.9,1534.4,1574.4,1606.6,1604.4
1500.0,0.1,250.0,3.333e-05,5.0,1000.0,15.0,0.58,2.2033e-15,902.67,961.42,1011.8,1062.4,1113.1,1163.6,1214.3,1264.8,1315.3,1365.7,1415.9,1465.9,1515.7,1565.4,1614.9,1664.0,1711.6,1751.5,1759.2
1500.0,0.1,350.0,3.333e-05,1.0,200.0,15.0,0.1,-1.0576e-14,654.53,1054.8,1310.7,1479.7,1594.8,1675.5,1733.8,1777.7,1811.8,1839.4,1862.8,1883.2,1901.7,1918.8,1935.1,1950.7,1965.5,1978.5,1977.8
1500.0,0.1,350.0,3.333e-05,1.0,400.0,15.0,0.175,-9.6945e-15,971.65,1403.6,1617.6,1733.8,1804.0,1851.6,1888.0,1918.9,1946.9,1973.5,1999.2,2024.5,2049.6,2074.5,2099.2,2123.7,2147.8,2169.6,2177.3
1500.0,0.1,350.0,3.333e-05,1.0,600.0,15.0,0.245,-9.6945e-15,1183.6,1585.0,1750.5,1834.3,1888.0,1930.3,1968.2,2004.3,2039.6,2074.5,2109.0,2143.2,2177.5,2211.5,2244.8,2278.7,2311.9,2341.7,2352.1
1500.0,0.1,350.0,3.333e-05,1.0,800.0,15.0,0.31,-7.9319e-15,1331.1,1688.7,1820.6,1890.8,1943.0,1989.7,2034.6,2078.7,2122.4,2165.7,2208.5,2251.6,2294.3,2336.6,2378.7,2420.5,2461.4,2498.1,2510.5
1500.0,0.1,350.0,3.333e-05,1.0,1000.0,15.0,0.375,5.5353e-14,1443.4,1757.4,1868.1,1935.1,1991.9,2046.0,2099.2,2151.8,2204.0,2255.8,2307.3,2358.4,2409.2,2459.5,2509.5,2559.0,2607.2,2648.5,2648.4
1500.0,0.1,350.0,3.333e-05,2.0,200.0,15.0,0.105,-9.6945e-15,773.48,1140.6,1310.3,1392.9,1437.1,1464.0,1482.9,1498.1,1511.6,1524.2,1536.4,1548.3,1560.1,1571.8,1583.5,1595.2,1606.3,1615.8,1613.1
1500.0,0.1,350.0,3.333e-05,2.0,400.0,15.0,0.19,-1.1457e-14,1090.8,1367.7,1450.0,1486.8,1512.2,1534.7,1556.2,1577.4,1598.6,1619.6,1640.6,1661.5,1682.4,1703.3,1724.1,1744.8,1765.0,1782.9,1787.9
1500.0,0.1,350.0,3.333e-05,2.0,600.0,15.0,0.27,-1.5864e-14,1252.7,1441.7,1494.0,1527.7,1558.4,1588.6,1618.5,1648.3,1678.0,1707.7,1737.2,1766.7,1796.1,1825.3,1854.5,1883.4,1911.8,1936.6,1942.1
1500.0,0.1,350.0,3.333e-05,2.0,800.0,15.0,0.345,-1.1457e-14,1341.4,1475.4,1522.4,1561.8,1600.3,1638.4,1676.4,1714.2,1752.0,1789.6,1827.0,1864.2,1901.3,1938.3,1975.1,2011.6,2047.2,2078.2,2083.0
1500.0,0.1,350.0,3.333e-05,2.0,1000.0,15.0,0.415,-6.7275e-14,1389.8,1496.8,1546.6,1593.0,1638.9,1684.6,1730.1,1775.4,1820.5,1865.3,1909.9,1954.3,1998.5,2042.4,2086.2,2129.6,2171.8,2208.8,2215.0
1500.0,0.1,350.0,3.333e-05,3.0,200.0,15.0,0.105,0.0,815.78,1142.6,1264.5,1314.9,1340.1,1356.3,1369.1,1380.5,1391.3,1401.9,1412.4,1422.8,1433.1,1443.4,1453.7,1464.0,1474.0,1482.7,1484.3
1500.0,0.1,350.0,3.333e-05,3.0,400.0,15.0,0.195,1.4101e-14,1113.3,1304.2,1350.0,1374.1,1394.3,1413.9,1433.1,1452.3,1471.4,1490.5,1509.5,1528.5,1547.5,1566.5,1585.4,1604.3,1622.6,1638.7,1642.4
1500.0,0.1,350.0,3.333e-05,3.0,600.0,15.0,0.28,7.0506e-15,1235.8,1346.1,1380.5,1408.9,1436.6,1464.1,1491.5,1518.8,1546.0,1573.2,1600.5,1627.6,1654.6,1681.6,1708.5,1735.2,1761.3,1783.6,1786.3
1500.0,0.1,350.0,3.333e-05,3.0,800.0,15.0,0.36,1.4982e-14,1292.2,1367.3,1404.9,1440.5,1475.8,1511.0,1546.0,1581.0,1616.0,1650.7,1685.4,1720.0,1754.5,1789.0,1823.2,1857.1,1890.3,1918.6,1921.5
1500.0,0.1,350.0,3.333e-05,3.0,1000.0,15.0,0.435,-3.747e-14,1318.6,1383.7,1427.2,1469.9,1512.4,1554.8,1597.1,1639.2,1681.1,1722.9,1764.6,1806.1,1847.5,1888.6,1929.5,1970.2,2009.8,2044.2,2051.3
1500.0,0.1,350.0,3.333e-05,4.0,200.0,15.0,0.105,7.0506e-15,839.08,1134.1,1228.7,1264.5,1282.7,1295.5,1306.5,1316.7,1326.6,1336.5,1346.2,1355.8,1365.5,1375.1,1384.7,1394.4,1403.8,1412.4,1416.7
1500.0,0.1,350.0,3.333e-05,4.0,400.0,15.0,0.2,7.0506e-15,1118.3,1259.6,1292.2,1312.9,1331.8,1350.3,1368.7,1387.0,1405.3,1423.7,1442.0,1460.3,1478.6,1496.9,1515.1,1533.3,1551.0,1566.3,1568.7
1500.0,0.1,350.0,3.333e-05,4.0,600.0,15.0,0.29,2.1152e-14,1214.2,1289.9,1319.5,1346.6,1373.3,1399.8,1426.4,1453.0,1479.5,1506.0,1532.5,1558.9,1585.4,1611.8,1638.1,1664.3,1689.7,1710.9,1710.6
1500.0,0.1,350.0,3.333e-05,4.0,800.0,15.0,0.375,1.7883e-14,1252.3,1308.1,1343.4,1377.9,1412.2,1446.6,1480.9,1515.2,1549.4,1583.6,1617.7,1651.8,1685.8,1719.8,1753.6,1787.2,1819.8,1847.0,1847.4
1500.0,0.1,350.0,3.333e-05,4.0,1000.0,15.0,0.455,-1.4477e-14,1270.8,1323.4,1365.5,1407.2,1448.8,1490.5,1532.0,1573.5,1615.0,1656.3,1697.6,1738.8,1779.9,1820.8,1861.5,1901.9,1941.2,1974.8,1980.4
1500.0,0.1,350.0,3.333e-05,5.0,200.0,15.0,0.105,-2.644e-15,853.64,1124.4,1202.4,1230.8,1246.0,1257.4,1267.6,1277.2,1286.8,1296.0,1305.4,1314.7,1324.0,1333.3,1342.5,1351.8,1360.9,1369.6,1375.6
1500.0,0.1,350.0,3.333e-05,5.0,400.0,15.0,0.205,-1.2338e-14,1117.8,1228.9,1255.9,1275.4,1293.8,1312.1,1330.2,1348.3,1366.3,1384.5,1402.6,1420.7,1438.8,1457.1,1475.2,1493.2,1510.8,1525.9,1528.2
1500.0,0.1,350.0,3.333e-05,5.0,600.0,15.0,0.3,-1.4101e-14,1195.8,1254.3,1282.7,1309.4,1336.0,1362.4,1388.9,1415.4,1441.9,1468.6,1495.1,1521.7,1548.2,1574.8,1601.3,1627.6,1653.1,1673.6,1670.0
1500.0,0.1,350.0,3.333e-05,5.0,800.0,15.0,0.385,2.6399e-14,1224.0,1271.0,1305.4,1339.5,1373.4,1407.5,1441.5,1475.6,1509.8,1543.8,1577.8,1612.0,1645.9,1679.9,1713.8,1747.5,1780.2,1808.5,1814.9
1500.0,0.1,350.0,3.333e-05,5.0,1000.0,15.0,0.475,-3.747e-14,1239.5,1287.2,1329.3,1371.2,1413.2,1455.3,1497.3,1539.4,1581.5,1623.5,1665.4,1707.3,1749.0,1790.6,1832.1,1873.2,1912.9,1944.9,1942.0
1500.0,0.1,450.0,3.333e-05,1.0,200.0,15.0,0.085,-1.7626e-15,626.43,1067.0,1383.5,1616.5,1790.5,1922.6,2024.3,2103.6,2166.3,2216.7,2257.7,2291.8,2320.7,2345.6,2367.4,2386.9,2404.8,2420.3,2429.5
1500.0,0.1,450.0,3.333e-05,1.0,400.0,15.0,0.15,3.5253e-15,976.64,1515.5,1833.2,2029.5,2156.2,2241.8,2302.5,2348.3,2384.9,2415.7,2443.0,2468.2,2491.9,2514.7,2536.9,2558.7,2579.8,2598.2,2599.3
1500.0,0.1,450.0,3.333e-05,1.0,600.0,15.0,0.21,3.5253e-15,1228.3,1781.6,2059.2,2211.3,2302.5,2363.8,2409.8,2448.2,2482.5,2514.7,2545.7,2576.0,2606.0,2635.6,2665.1,2694.2,2722.7,2747.3,2748.5
1500.0,0.1,450.0,3.333e-05,1.0,800.0,15.0,0.265,3.5253e-15,1414.7,1949.0,2185.3,2306.0,2379.3,2432.4,2477.0,2517.7,2556.6,2594.2,2631.7,2669.0,2706.1,2742.9,2779.4,2815.7,2851.0,2882.5,2890.6
1500.0,0.1,450.0,3.333e-05,1.0,1000.0,15.0,0.32,3.5253e-15,1568.1,2068.6,2268.4,2368.7,2434.2,2487.2,2535.4,2581.8,2627.2,2671.8,2716.5,2760.9,2804.9,2848.6,2892.0,2935.1,2977.0,3013.6,3018.3
1500.0,0.1,450.0,3.333e-05,2.0,200.0,15.0,0.085,-1.5864e-14,730.83,1188.6,1462.3,1625.2,1724.4,1786.8,1827.9,1856.3,1877.3,1893.8,1907.7,1919.9,1931.1,1941.8,1952.1,1962.0,1971.8,1980.7,1986.3
1500.0,0.1,450.0,3.333e-05,2.0,400.0,15.0,0.16,-2.3796e-14,1146.0,1593.8,1767.9,1844.1,1884.5,1911.5,1933.1,1952.6,1971.3,1989.5,2007.6,2025.5,2043.4,2061.2,2079.0,2096.7,2113.7,2127.9,2123.5
1500.0,0.1,450.0,3.333e-05,2.0,600.0,15.0,0.225,-2.3796e-14,1381.7,1745.8,1854.8,1902.3,1933.7,1960.8,1986.6,2012.0,2037.2,2062.4,2087.4,2112.3,2137.2,2162.0,2186.7,2211.2,2235.3,2256.5,2262.5
1500.0,0.1,450.0,3.333e-05,2.0,800.0,15.0,0.29,-9.6945e-15,1539.4,1822.1,1897.3,1938.1,1972.5,2005.4,2037.8,2070.1,2102.3,2134.4,2166.4,2198.2,2230.0,2261.7,2293.1,2324.5,2355.0,2381.6,2386.4
1500.0,0.1,450.0,3.333e-05,2.0,1000.0,15.0,0.355,-1.0576e-14,1647.3,1864.2,1926.0,1969.0,2009.3,2049.0,2088.4,2127.8,2166.9,2205.9,2244.7,2283.4,2321.9,2360.3,2398.4,2436.2,2472.8,2503.0,2496.5
1500.0,0.1,450.0,3.333e-05,3.0,200.0,15.0,0.085,-2.7321e-14,782.47,1232.4,1467.0,1586.6,1650.9,1687.6,1710.8,1726.9,1739.7,1750.5,1760.3,1769.6,1778.5,1787.2,1795.9,1804.4,1812.8,1820.5,1825.2
1500.0,0.1,450.0,3.333e-05,3.0,400.0,15.0,0.16,-1.4982e-14,1192.8,1564.8,1676.7,1719.9,1744.3,1763.1,1780.0,1796.3,1812.5,1828.4,1844.2,1860.2,1875.9,1891.8,1907.5,1923.2,1938.5,1952.1,1956.1
1500.0,0.1,450.0,3.333e-05,3.0,600.0,15.0,0.23,-1.4982e-14,1413.9,1668.3,1728.6,1758.7,1783.1,1806.5,1829.4,1852.2,1874.9,1897.7,1920.3,1942.9,1965.5,1988.0,2010.5,2032.9,2054.8,2074.2,2080.9
1500.0,0.1,450.0,3.333e-05,3.0,800.0,15.0,0.3,-1.5864e-14,1539.5,1711.7,1756.4,1788.2,1818.5,1848.2,1877.9,1907.5,1937.0,1966.5,1995.9,2025.2,2054.5,2083.6,2112.7,2141.6,2169.7,2193.8,2196.6
1500.0,0.1,450.0,3.333e-05,3.0,1000.0,15.0,0.37,5.9611e-14,1613.6,1736.3,1779.0,1816.4,1853.2,1889.8,1926.3,1962.6,1998.8,2034.9,2070.9,2106.9,2142.7,2178.4,2213.9,2249.2,2283.1,2310.1,2301.3
1500.0,0.1,450.0,3.333e-05,4.0,200.0,15.0,0.085,9.6945e-15,813.6,1250.6,1456.3,1550.3,1597.3,1623.1,1639.5,1651.7,1661.9,1671.0,1679.6,1688.0,1696.1,1704.1,1712.2,1720.1,1728.0,1735.3,1740.2
1500.0,0.1,450.0,3.333e-05,4.0,400.0,15.0,0.165,-6.1692e-15,1232.6,1542.4,1619.4,1649.0,1668.4,1685.1,1700.8,1716.4,1731.8,1747.2,1762.4,1777.7,1793.0,1808.3,1823.6,1838.7,1853.4,1865.5,1862.7
1500.0,0.1,450.0,3.333e-05,4.0,600.0,15.0,0.24,-6.1692e-15,1431.1,1615.4,1656.6,1682.1,1705.1,1727.6,1749.9,1772.2,1794.4,1816.6,1838.8,1861.1,1883.2,1905.4,1927.5,1949.5,1970.7,1987.7,1982.3
1500.0,0.1,450.0,3.333e-05,4.0,800.0,15.0,0.31,4.4066e-15,1524.9,1643.5,1679.1,1708.9,1737.8,1766.6,1795.3,1824.0,1852.8,1881.4,1910.0,1938.7,1967.2,1995.7,2024.2,2052.6,2080.1,2103.2,2104.8
1500.0,0.1,450.0,3.333e-05,4.0,1000.0,15.0,0.38,1.9586e-14,1576.2,1661.4,1699.4,1735.0,1770.3,1805.5,1840.7,1875.8,1910.9,1946.0,1981.1,2016.1,2050.9,2085.8,2120.5,2155.0,2188.5,2216.8,2220.0
1500.0,0.1,450.0,3.333e-05,5.0,200.0,15.0,0.085,-2.9084e-14,834.56,1258.8,1443.8,1521.8,1559.3,1579.7,1593.3,1603.8,1612.9,1621.4,1629.5,1637.4,1645.2,1652.9,1660.6,1668.2,1675.8,1682.9,1688.5
1500.0,0.1,450.0,3.333e-05,5.0,400.0,15.0,0.165,-9.6945e-15,1242.1,1515.4,1576.8,1601.5,1619.0,1634.6,1649.8,1664.6,1679.4,1694.1,1708.9,1723.7,1738.4,1753.2,1767.9,1782.7,1797.2,1810.2,1815.6
1500.0,0.1,450.0,3.333e-05,5.0,600.0,15.0,0.245,-9.6945e-15,1429.7,1575.8,1609.8,1633.7,1656.1,1678.0,1699.9,1721.9,1743.8,1765.8,1787.7,1809.7,1831.7,1853.7,1875.7,1897.5,1918.7,1936.3,1935.3
1500.0,0.1,450.0,3.333e-05,5.0,800.0,15.0,0.32,-2.644e-14,1509.2,1599.1,1631.8,1661.0,1689.7,1718.3,1746.9,1775.7,1804.4,1833.1,1861.9,1890.6,1919.3,1948.1,1976.7,2005.1,2032.8,2055.7,2056.0
1500.0,0.1,450.0,3.333e-05,5.0,1000.0,15.0,0.395,-2.8102e-14,1549.2,1615.5,1652.5,1687.9,1723.2,1758.6,1794.0,1829.4,1864.9,1900.4,1936.0,1971.3,2006.7,2042.1,2077.3,2112.3,2145.9,2173.5,2171.2
2000.0,0.1,50.0,3.333e-05,1.0,200.0,15.0,0.23,-8.8132e-16,279.78,331.8,376.25,420.2,463.96,507.52,550.9,594.1,637.11,679.95,722.59,765.06,807.35,849.45,891.38,933.12,974.6,1015.1,1047.3
2000.0,0.1,50.0,3.333e-05,1.0,400.0,15.0,0.355,-2.3135e-15,310.51,380.08,447.8,515.08,581.91,648.3,714.25,779.79,844.88,909.55,973.81,1037.6,1101.1,1164.0,1226.6,1288.8,1350.3,1409.5,1442.8
2000.0,0.1,50.0,3.333e-05,1.0,600.0,15.0,0.45,1.3519e-14,328.86,416.41,501.85,586.6,670.65,754.0,836.65,918.63,999.91,1080.5,1160.5,1239.7,1318.4,1396.3,1473.6,1550.3,1626.2,1698.8,1739.4
2000.0,0.1,50.0,3.333e-05,1.0,800.0,15.0,0.53,-5.5082e-15,344.57,446.89,547.13,646.44,744.77,842.09,938.57,1034.1,1128.6,1222.2,1315.0,1406.7,1497.6,1587.5,1676.7,1765.0,1852.0,1935.8,1985.4
2000.0,0.1,50.0,3.333e-05,1.0,1000.0,15.0,0.605,6.6099e-16,358.5,475.38,589.42,702.22,813.77,924.07,1033.1,1140.9,1247.7,1353.2,1457.5,1560.5,1662.5,1763.3,1863.0,1961.6,2058.7,2151.2,2196.2
2000.0,0.1,50.0,3.333e-05,2.0,200.0,15.0,0.26,-3.3049e-15,236.43,275.25,312.69,350.04,387.28,424.41,461.43,498.35,535.16,571.86,608.47,644.96,681.34,717.62,753.78,789.83,825.65,860.01,880.03
2000.0,0.1,50.0,3.333e-05,2.0,400.0,15.0,0.395,9.1545e-15,257.7,314.16,370.81,427.26,483.46,539.4,595.1,650.56,705.77,760.73,815.45,869.91,924.12,978.09,1031.8,1085.2,1138.3,1189.4,1221.0
2000.0,0.1,50.0,3.333e-05,2.0,600.0,15.0,0.505,-5.7286e-15,271.44,345.78,417.99,489.84,561.29,632.34,702.98,773.22,843.05,912.48,981.49,1050.1,1118.2,1186.0,1253.4,1320.4,1386.6,1449.9,1481.7
2000.0,0.1,50.0,3.333e-05,2.0,800.0,15.0,0.6,-4.4066e-15,285.01,373.01,458.59,543.64,628.13,712.05,795.39,878.16,960.36,1042.0,1123.0,1203.4,1283.3,1362.6,1441.3,1519.2,1596.3,1669.2,1700.3
2000.0,0.1,50.0,3.333e-05,2.0,1000.0,15.0,0.68,-1.7363e-15,295.63,395.95,492.68,588.77,684.13,778.77,872.66,965.81,1058.2,1149.9,1240.8,1330.9,1420.3,1508.9,1596.7,1683.7,1769.6,1851.5,1896.0
2000.0,0.1,50.0,3.333e-05,3.0,200.0,15.0,0.275,-6.6099e-16,219.31,254.63,289.42,324.14,358.78,393.33,427.81,462.21,496.53,530.78,564.95,599.04,633.06,666.99,700.85,734.63,768.11,799.3,809.33
2000.0,0.1,50.0,3.333e-05,3.0,400.0,15.0,0.415,-3.8321e-15,234.05,290.15,342.41,394.59,446.59,498.4,550.04,601.51,652.81,703.94,754.88,805.65,856.25,906.65,956.88,1006.9,1056.6,1104.5,1135.7
2000.0,0.1,50.0,3.333e-05,3.0,600.0,15.0,0.53,-4.1863e-15,251.13,319.13,385.8,452.22,518.34,584.17,649.73,715.0,779.98,844.68,909.08,973.19,1037.0,1100.4,1163.6,1226.5,1288.8,1348.9,1389.0
2000.0,0.1,50.0,3.333e-05,3.0,800.0,15.0,0.63,1.0852e-15,263.71,344.39,423.43,502.14,580.45,658.36,735.88,812.98,889.67,965.94,1041.8,1117.2,1192.2,1266.6,1340.6,1414.1,1486.9,1557.1,1605.3
2000.0,0.1,50.0,3.333e-05,3.0,1000.0,15.0,0.725,-2.1053e-14,275.65,368.3,459.09,549.43,639.23,728.51,817.25,905.45,993.06,1080.2,1166.6,1252.4,1337.6,1422.2,1506.1,1589.3,1671.6,1750.2,1801.8
2000.0,0.1,50.0,3.333e-05,4.0,200.0,15.0,0.28,2.2033e-16,209.5,242.83,275.88,308.87,341.78,374.65,407.46,440.22,472.93,505.59,538.21,570.78,603.31,635.8,668.25,700.63,732.86,763.85,783.48
2000.0,0.1,50.0,3.333e-05,4.0,400.0,15.0,0.43,-1.6393e-14,224.92,278.34,328.85,379.34,429.69,479.93,530.05,580.08,630.0,679.82,729.54,779.14,828.64,878.01,927.25,976.36,1025.2,1072.3,1104.2
2000.0,0.1,50.0,3.333e-05,4.0,600.0,15.0,0.555,2.644e-15,241.92,307.73,372.89,437.88,502.67,567.29,631.74,696.02,760.12,824.04,887.76,951.26,1014.5,1077.5,1140.4,1202.9,1264.9,1324.0,1360.1
2000.0,0.1,50.0,3.333e-05,4.0,800.0,15.0,0.66,-8.6816e-16,254.51,332.43,409.8,486.93,563.8,640.43,716.83,792.97,868.84,944.41,1019.6,1094.5,1169.1,1243.3,1317.1,1390.5,1463.1,1532.7,1581.1
2000.0,0.1,50.0,3.333e-05,4.0,1000.0,15.0,0.755,-1.322e-15,264.23,354.74,443.14,531.22,618.98,706.42,793.55,880.31,966.68,1052.6,1138.1,1223.1,1307.6,1391.6,1475.0,1557.7,1639.8,1718.9,1779.3
2000.0,0.1,50.0,3.333e-05,5.0,200.0,15.0,0.29,-1.1016e-15,204.47,237.4,270.2,303.01,335.77,368.49,401.19,433.85,466.5,499.11,531.71,564.29,596.85,629.38,661.89,694.35,726.62,757.02,771.91
2000.0,0.1,50.0,3.333e-05,5.0,400.0,15.0,0.44,1.2454e-14,219.15,271.4,321.09,370.75,420.34,469.87,519.35,568.78,618.17,667.49,716.76,765.95,815.06,864.09,913.02,961.82,1010.4,1057.5,1091.1
2000.0,0.1,50.0,3.333e-05,5.0,600.0,15.0,0.565,-5.7286e-15,235.51,299.65,363.42,427.09,490.67,554.18,617.61,680.94,744.16,807.26,870.21,933.0,995.6,1058.0,1120.2,1182.2,1243.8,1303.3,1346.0
2000.0,0.1,50.0,3.333e-05,5.0,800.0,15.0,0.68,-1.2588e-14,246.26,325.69,402.31,478.87,555.31,631.63,707.8,783.82,859.64,935.21,1010.5,1085.5,1160.2,1234.7,1308.7,1382.5,1455.4,1525.1,1575.2
2000.0,0.1,50.0,3.333e-05,5.0,1000.0,15.0,0.78,1.7626e-15,258.82,348.23,436.1,523.85,611.44,698.86,786.06,872.99,959.62,1045.9,1131.8,1217.2,1302.2,1386.7,1470.7,1554.0,1636.6,1716.3,1777.7
2000.0,0.1,150.0,3.333e-05,1.0,200.0,15.0,0.16,7.0506e-15,571.77,737.31,806.22,848.38,882.59,914.31,945.17,975.7,1006.0,1036.3,1066.4,1096.4,1126.4,1156.3,1186.1,1215.7,1245.0,1272.3,1284.8
2000.0,0.1,150.0,3.333e-05,1.0,400.0,15.0,0.265,-3.0846e-15,697.72,820.93,881.57,933.65,984.25,1034.4,1084.3,1133.9,1183.3,1232.5,1281.3,1329.9,1378.5,1426.6,1474.5,1522.2,1569.4,1613.9,1639.4
2000.0,0.1,150.0,3.333e-05,1.0,600.0,15.0,0.355,3.9659e-15,757.01,863.82,934.61,1002.3,1069.2,1135.8,1201.8,1267.6,1332.7,1397.3,1461.6,1525.7,1589.2,1652.3,1715.0,1777.2,1838.5,1895.3,1916.4
2000.0,0.1,150.0,3.333e-05,1.0,800.0,15.0,0.43,-1.4051e-14,788.15,894.68,977.6,1058.9,1139.5,1219.5,1298.9,1377.2,1455.4,1532.9,1609.6,1685.9,1761.6,1836.7,1911.0,1984.8,2057.5,2125.4,2153.7
2000.0,0.1,150.0,3.333e-05,1.0,1000.0,15.0,0.495,-1.322e-14,809.04,920.18,1014.6,1107.7,1200.0,1291.4,1382.1,1471.9,1560.8,1649.0,1736.3,1822.8,1908.6,1993.6,2077.7,2161.1,2243.3,2321.0,2364.1
2000.0,0.1,150.0,3.333e-05,2.0,200.0,15.0,0.175,-4.4066e-15,569.22,644.79,675.63,701.73,727.2,752.54,777.81,803.03,828.2,853.33,878.4,903.43,928.4,953.32,978.2,1003.0,1027.5,1050.6,1064.2
2000.0,0.1,150.0,3.333e-05,2.0,400.0,15.0,0.295,-7.4912e-15,630.59,685.48,728.65,771.31,813.83,856.19,898.43,940.51,982.47,1024.3,1065.9,1107.5,1148.9,1190.2,1231.2,1272.2,1312.7,1350.6,1369.8
2000.0,0.1,150.0,3.333e-05,2.0,600.0,15.0,0.395,3.3638e-14,654.58,714.91,772.03,828.92,885.56,941.94,998.06,1053.9,1109.6,1165.0,1220.1,1275.1,1329.7,1384.1,1438.2,1492.0,1545.1,1594.4,1613.5
2000.0,0.1,150.0,3.333e-05,2.0,800.0,15.0,0.48,-6.3869e-15,668.77,739.63,808.79,877.68,946.21,1014.4,1082.1,1149.6,1216.6,1283.3,1349.7,1415.6,1481.2,1546.4,1611.2,1675.6,1739.1,1798.4,1825.1
2000.0,0.1,150.0,3.333e-05,2.0,1000.0,15.0,0.56,-1.7626e-15,680.51,762.74,843.29,923.41,1003.0,1082.1,1160.8,1239.0,1316.6,1393.7,1470.3,1546.4,1622.0,1697.0,1771.5,1845.4,1918.3,1985.6,2010.2
2000.0,0.1,150.0,3.333e-05,3.0,200.0,15.0,0.18,3.0846e-15,550.55,598.61,623.17,646.3,669.27,692.19,715.08,737.92,760.73,783.52,806.27,828.98,851.65,874.31,896.92,919.47,941.82,963.02,976.84
2000.0,0.1,150.0,3.333e-05,3.0,400.0,15.0,0.31,3.0846e-15,590.83,633.52,673.09,712.54,751.86,791.1,830.24,869.28,908.22,947.07,985.82,1024.5,1063.1,1101.5,1139.9,1178.1,1215.7,1250.2,1262.0
2000.0,0.1,150.0,3.333e-05,3.0,600.0,15.0,0.415,-5.3224e-15,601.08,660.5,713.17,765.8,818.26,870.54,922.65,974.58,1026.3,1077.9,1129.3,1180.5,1231.6,1282.5,1333.2,1383.6,1433.4,1479.3,1497.9
2000.0,0.1,150.0,3.333e-05,3.0,800.0,15.0,0.505,-1.1457e-14,614.94,683.38,747.43,811.32,874.94,938.31,1001.4,1064.3,1126.8,1189.1,1251.3,1313.1,1374.5,1435.7,1496.7,1557.2,1617.1,1673.4,1704.4
2000.0,0.1,150.0,3.333e-05,3.0,1000.0,15.0,0.595,1.0576e-14,626.05,706.26,781.62,856.69,931.42,1005.8,1079.8,1153.4,1226.7,1299.6,1372.1,1444.2,1515.9,1587.2,1658.0,1728.4,1797.6,1861.3,1891.6
2000.0,0.1,150.0,3.333e-05,4.0,200.0,15.0,0.185,-2.2033e-15,536.16,572.94,595.65,617.75,639.76,661.74,683.69,705.62,727.53,749.41,771.28,793.13,814.96,836.77,858.55,880.3,901.84,922.23,935.28
2000.0,0.1,150.0,3.333e-05,4.0,400.0,15.0,0.32,-2.2033e-15,567.13,605.84,643.92,681.91,719.83,757.69,795.49,833.23,870.92,908.56,946.14,983.68,1021.2,1058.6,1095.9,1133.1,1169.9,1203.8,1218.0
