tau_sat,b,tau_0,gamma_0,n,cd,beta,phi,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10
500.0,10.0,150.0,3.333e-05,4.0,800.0,20.0,3,2.1277,2.1197,2.1107,2.1014,2.0924,2.0836,2.0753,2.0675,2.0608,2.056
500.0,10.0,150.0,3.333e-05,4.0,1000.0,20.0,1,5.9661,5.9449,5.9212,5.8965,5.872,5.8481,5.8251,5.8034,5.7839,5.7678
500.0,10.0,150.0,3.333e-05,4.0,1000.0,20.0,2,2.0529,2.052,2.0505,2.0486,2.0465,2.0443,2.0418,2.0394,2.0372,2.0355
500.0,10.0,150.0,3.333e-05,4.0,1000.0,20.0,3,2.1278,2.1178,2.1068,2.0956,2.0848,2.0748,2.0656,2.0574,2.0504,2.0452
500.0,10.0,150.0,3.333e-05,5.0,200.0,20.0,1,5.9658,5.9602,5.9534,5.9463,5.9392,5.932,5.9247,5.9171,5.9097,5.9033
500.0,10.0,150.0,3.333e-05,5.0,200.0,20.0,2,2.053,2.0529,2.0527,2.0524,2.0521,2.0518,2.0514,2.051,2.0506,2.0503
500.0,10.0,150.0,3.333e-05,5.0,200.0,20.0,3,2.1276,2.1249,2.1215,2.118,2.1144,2.1109,2.1073,2.1036,2.1,2.0969
500.0,10.0,150.0,3.333e-05,5.0,400.0,20.0,1,5.966,5.956,5.9446,5.9328,5.9207,5.9085,5.8961,5.8835,5.8712,5.86
500.0,10.0,150.0,3.333e-05,5.0,400.0,20.0,2,2.053,2.0528,2.0523,2.0518,2.0512,2.0505,2.0497,2.0488,2.0479,2.0472
500.0,10.0,150.0,3.333e-05,5.0,400.0,20.0,3,2.1277,2.1228,2.1171,2.1113,2.1053,2.0994,2.0935,2.0876,2.0819,2.077
500.0,10.0,150.0,3.333e-05,5.0,600.0,20.0,1,5.9661,5.9514,5.9348,5.9175,5.9001,5.8825,5.865,5.8478,5.8318,5.8189
500.0,10.0,150.0,3.333e-05,5.0,600.0,20.0,2,2.0529,2.0525,2.0518,2.0509,2.0499,2.0487,2.0474,2.0459,2.0445,2.0436
500.0,10.0,150.0,3.333e-05,5.0,600.0,20.0,3,2.1278,2.1205,2.1123,2.1038,2.0954,2.0871,2.0791,2.0715,2.0648,2.0598
500.0,10.0,150.0,3.333e-05,5.0,800.0,20.0,1,5.9661,5.9465,5.9247,5.9019,5.8791,5.8568,5.8353,5.815,5.797,5.7827
500.0,10.0,150.0,3.333e-05,5.0,800.0,20.0,2,2.0529,2.0524,2.0513,2.05,2.0484,2.0467,2.0448,2.0428,2.041,2.0399
500.0,10.0,150.0,3.333e-05,5.0,800.0,20.0,3,2.1278,2.1181,2.1073,2.0963,2.0856,2.0755,2.0662,2.0579,2.051,2.0461
500.0,10.0,150.0,3.333e-05,5.0,1000.0,20.0,1,5.9661,5.9417,5.9144,5.8862,5.8586,5.8324,5.8082,5.7863,5.7672,5.7514
500.0,10.0,150.0,3.333e-05,5.0,1000.0,20.0,2,2.053,2.0522,2.0508,2.049,2.0469,2.0446,2.0422,2.0399,2.0378,2.0364
500.0,10.0,150.0,3.333e-05,5.0,1000.0,20.0,3,2.1278,2.1157,2.1023,2.0889,2.0763,2.0651,2.0553,2.0471,2.0404,2.0354
500.0,10.0,250.0,3.333e-05,1.0,200.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,250.0,3.333e-05,1.0,200.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,250.0,3.333e-05,1.0,200.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,250.0,3.333e-05,1.0,400.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,250.0,3.333e-05,1.0,400.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,250.0,3.333e-05,1.0,400.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,250.0,3.333e-05,1.0,600.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,250.0,3.333e-05,1.0,600.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,250.0,3.333e-05,1.0,600.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,250.0,3.333e-05,1.0,800.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,250.0,3.333e-05,1.0,800.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,250.0,3.333e-05,1.0,800.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,250.0,3.333e-05,1.0,1000.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,250.0,3.333e-05,1.0,1000.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,250.0,3.333e-05,1.0,1000.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,250.0,3.333e-05,2.0,200.0,20.0,1,5.9658,5.9641,5.9618,5.9591,5.9564,5.9537,5.9509,5.948,5.9451,5.9424
500.0,10.0,250.0,3.333e-05,2.0,200.0,20.0,2,2.053,2.0529,2.0527,2.0526,2.0523,2.0521,2.0519,2.0516,2.0514,2.0512
500.0,10.0,250.0,3.333e-05,2.0,200.0,20.0,3,2.1276,2.127,2.1262,2.1253,2.1243,2.1234,2.1224,2.1214,2.1204,2.1195
500.0,10.0,250.0,3.333e-05,2.0,400.0,20.0,1,5.9658,5.9627,5.9586,5.9543,5.9498,5.9452,5.9405,5.9357,5.9309,5.9264
500.0,10.0,250.0,3.333e-05,2.0,400.0,20.0,2,2.053,2.0528,2.0525,2.0522,2.0518,2.0514,2.051,2.0505,2.0501,2.0496
500.0,10.0,250.0,3.333e-05,2.0,400.0,20.0,3,2.1276,2.1265,2.1251,2.1236,2.1221,2.1205,2.1189,2.1172,2.1156,2.114
500.0,10.0,250.0,3.333e-05,2.0,600.0,20.0,1,5.9659,5.9612,5.9555,5.9493,5.943,5.9365,5.9299,5.9232,5.9166,5.9103
500.0,10.0,250.0,3.333e-05,2.0,600.0,20.0,2,2.053,2.0527,2.0523,2.0518,2.0512,2.0506,2.05,2.0493,2.0487,2.048
500.0,10.0,250.0,3.333e-05,2.0,600.0,20.0,3,2.1276,2.126,2.124,2.1219,2.1197,2.1174,2.1152,2.1129,2.1106,2.1086
500.0,10.0,250.0,3.333e-05,2.0,800.0,20.0,1,5.966,5.9598,5.9523,5.9442,5.936,5.9276,5.9192,5.9106,5.9022,5.8944
500.0,10.0,250.0,3.333e-05,2.0,800.0,20.0,2,2.053,2.0526,2.052,2.0513,2.0506,2.0498,2.0489,2.048,2.0472,2.0464
500.0,10.0,250.0,3.333e-05,2.0,800.0,20.0,3,2.1277,2.1255,2.1229,2.1202,2.1173,2.1145,2.1116,2.1087,2.1059,2.1034
500.0,10.0,250.0,3.333e-05,2.0,1000.0,20.0,1,5.966,5.9582,5.9489,5.9389,5.9288,5.9186,5.9083,5.8979,5.8878,5.8786
500.0,10.0,250.0,3.333e-05,2.0,1000.0,20.0,2,2.053,2.0525,2.0517,2.0508,2.0499,2.0489,2.0478,2.0467,2.0456,2.0447
500.0,10.0,250.0,3.333e-05,2.0,1000.0,20.0,3,2.1277,2.125,2.1218,2.1184,2.1149,2.1114,2.1079,2.1044,2.1011,2.0982
500.0,10.0,250.0,3.333e-05,3.0,200.0,20.0,1,5.9658,5.963,5.9588,5.9543,5.9498,5.9452,5.9406,5.9357,5.9309,5.9268
500.0,10.0,250.0,3.333e-05,3.0,200.0,20.0,2,2.053,2.0528,2.0526,2.0524,2.0521,2.0517,2.0514,2.051,2.0506,2.0503
500.0,10.0,250.0,3.333e-05,3.0,200.0,20.0,3,2.1276,2.1264,2.1246,2.1227,2.1208,2.1188,2.1168,2.1148,2.1128,2.1111
500.0,10.0,250.0,3.333e-05,3.0,400.0,20.0,1,5.966,5.9606,5.9537,5.9463,5.9388,5.9312,5.9234,5.9155,5.9075,5.9001
500.0,10.0,250.0,3.333e-05,3.0,400.0,20.0,2,2.053,2.0527,2.0523,2.0518,2.0512,2.0506,2.05,2.0493,2.0485,2.0478
500.0,10.0,250.0,3.333e-05,3.0,400.0,20.0,3,2.1277,2.1254,2.1225,2.1193,2.1161,2.1129,2.1097,2.1064,2.1031,2.1001
500.0,10.0,250.0,3.333e-05,3.0,600.0,20.0,1,5.9661,5.958,5.9483,5.9379,5.9274,5.9167,5.9058,5.8948,5.8839,5.8738
500.0,10.0,250.0,3.333e-05,3.0,600.0,20.0,2,2.053,2.0526,2.0519,2.0512,2.0503,2.0494,2.0484,2.0473,2.0462,2.0452
500.0,10.0,250.0,3.333e-05,3.0,600.0,20.0,3,2.1277,2.1243,2.1201,2.1157,2.1113,2.1068,2.1023,2.0978,2.0935,2.0895
500.0,10.0,250.0,3.333e-05,3.0,800.0,20.0,1,5.9661,5.9552,5.9422,5.9284,5.9145,5.9005,5.8863,5.872,5.8583,5.8466
500.0,10.0,250.0,3.333e-05,3.0,800.0,20.0,2,2.0529,2.0523,2.0514,2.0503,2.0491,2.0478,2.0464,2.0448,2.0434,2.0423
500.0,10.0,250.0,3.333e-05,3.0,800.0,20.0,3,2.1277,2.1231,2.1175,2.1117,2.1059,2.1002,2.0944,2.0888,2.0835,2.0793
500.0,10.0,250.0,3.333e-05,3.0,1000.0,20.0,1,5.9662,5.9526,5.9366,5.9197,5.9027,5.8857,5.8687,5.8518,5.8357,5.8217
500.0,10.0,250.0,3.333e-05,3.0,1000.0,20.0,2,2.053,2.0523,2.0511,2.0496,2.0481,2.0464,2.0446,2.0427,2.0409,2.0394
500.0,10.0,250.0,3.333e-05,3.0,1000.0,20.0,3,2.1278,2.122,2.1152,2.1081,2.1011,2.0943,2.0876,2.0811,2.0751,2.0702
500.0,10.0,250.0,3.333e-05,4.0,200.0,20.0,1,5.9658,5.9622,5.9569,5.9512,5.9456,5.9399,5.9341,5.928,5.9221,5.9172
500.0,10.0,250.0,3.333e-05,4.0,200.0,20.0,2,2.053,2.0529,2.0527,2.0524,2.0521,2.0518,2.0514,2.0511,2.0507,2.0504
500.0,10.0,250.0,3.333e-05,4.0,200.0,20.0,3,2.1276,2.1259,2.1235,2.1208,2.1182,2.1155,2.1128,2.11,2.1072,2.105
500.0,10.0,250.0,3.333e-05,4.0,400.0,20.0,1,5.9661,5.9592,5.9505,5.9413,5.9319,5.9225,5.9129,5.903,5.8932,5.8842
500.0,10.0,250.0,3.333e-05,4.0,400.0,20.0,2,2.0529,2.0527,2.0523,2.0518,2.0512,2.0506,2.0499,2.0492,2.0484,2.0476
500.0,10.0,250.0,3.333e-05,4.0,400.0,20.0,3,2.1277,2.1245,2.1204,2.1161,2.1117,2.1074,2.103,2.0985,2.0941,2.0901
500.0,10.0,250.0,3.333e-05,4.0,600.0,20.0,1,5.9662,5.9556,5.943,5.9297,5.9163,5.9027,5.8889,5.875,5.8616,5.85
500.0,10.0,250.0,3.333e-05,4.0,600.0,20.0,2,2.0529,2.0526,2.0519,2.0511,2.0502,2.0492,2.048,2.0468,2.0456,2.0447
500.0,10.0,250.0,3.333e-05,4.0,600.0,20.0,3,2.1278,2.1229,2.117,2.1108,2.1046,2.0984,2.0923,2.0862,2.0805,2.0758
500.0,10.0,250.0,3.333e-05,4.0,800.0,20.0,1,5.9663,5.9521,5.9355,5.918,5.9004,5.8828,5.8652,5.8477,5.8314,5.8184
500.0,10.0,250.0,3.333e-05,4.0,800.0,20.0,2,2.0529,2.0524,2.0515,2.0503,2.049,2.0476,2.046,2.0442,2.0426,2.0416
500.0,10.0,250.0,3.333e-05,4.0,800.0,20.0,3,2.1278,2.1212,2.1134,2.1053,2.0974,2.0895,2.0819,2.0746,2.0681,2.0633
500.0,10.0,250.0,3.333e-05,4.0,1000.0,20.0,1,5.9665,5.9488,5.9285,5.9073,5.8859,5.8648,5.8442,5.8242,5.8057,5.7901
500.0,10.0,250.0,3.333e-05,4.0,1000.0,20.0,2,2.0529,2.0522,2.051,2.0495,2.0478,2.0459,2.0439,2.0418,2.0397,2.0382
500.0,10.0,250.0,3.333e-05,4.0,1000.0,20.0,3,2.1279,2.1197,2.1102,2.1004,2.0909,2.0818,2.0732,2.0652,2.0582,2.0528
500.0,10.0,250.0,3.333e-05,5.0,200.0,20.0,1,5.9659,5.9618,5.9558,5.9494,5.9431,5.9368,5.9303,5.9235,5.9169,5.9115
500.0,10.0,250.0,3.333e-05,5.0,200.0,20.0,2,2.0529,2.0528,2.0527,2.0525,2.0523,2.052,2.0516,2.0513,2.051,2.0506
500.0,10.0,250.0,3.333e-05,5.0,200.0,20.0,3,2.1276,2.1256,2.1227,2.1196,2.1164,2.1133,2.1101,2.1068,2.1036,2.1009
500.0,10.0,250.0,3.333e-05,5.0,400.0,20.0,1,5.9661,5.9579,5.9477,5.937,5.9262,5.9153,5.9042,5.8928,5.8818,5.8726
500.0,10.0,250.0,3.333e-05,5.0,400.0,20.0,2,2.0529,2.0528,2.0524,2.052,2.0515,2.0509,2.0502,2.0494,2.0487,2.0482
500.0,10.0,250.0,3.333e-05,5.0,400.0,20.0,3,2.1277,2.1237,2.1187,2.1134,2.1081,2.1028,2.0974,2.092,2.0868,2.0827
500.0,10.0,250.0,3.333e-05,5.0,600.0,20.0,1,5.9662,5.954,5.9394,5.9242,5.9088,5.8934,5.8777,5.862,5.8473,5.8361
500.0,10.0,250.0,3.333e-05,5.0,600.0,20.0,2,2.0529,2.0527,2.0521,2.0514,2.0505,2.0496,2.0484,2.0472,2.0461,2.0455
500.0,10.0,250.0,3.333e-05,5.0,600.0,20.0,3,2.1278,2.1218,2.1147,2.1072,2.0997,2.0923,2.085,2.0778,2.0714,2.0669
500.0,10.0,250.0,3.333e-05,5.0,800.0,20.0,1,5.9664,5.95,5.931,5.9112,5.8913,5.8715,5.8519,5.8329,5.8157,5.8028
500.0,10.0,250.0,3.333e-05,5.0,800.0,20.0,2,2.0529,2.0526,2.0517,2.0506,2.0494,2.048,2.0464,2.0447,2.0431,2.0422
500.0,10.0,250.0,3.333e-05,5.0,800.0,20.0,3,2.1279,2.1199,2.1105,2.1008,2.0913,2.0821,2.0734,2.0652,2.0582,2.0536
500.0,10.0,250.0,3.333e-05,5.0,1000.0,20.0,1,5.9666,5.9459,5.9225,5.898,5.8737,5.85,5.8275,5.8064,5.7878,5.7731
500.0,10.0,250.0,3.333e-05,5.0,1000.0,20.0,2,2.0529,2.0524,2.0513,2.0498,2.0481,2.0462,2.0442,2.042,2.0401,2.0389
500.0,10.0,250.0,3.333e-05,5.0,1000.0,20.0,3,2.128,2.1179,2.1064,2.0945,2.0832,2.0726,2.063,2.0546,2.0476,2.0427
500.0,10.0,350.0,3.333e-05,1.0,200.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,350.0,3.333e-05,1.0,200.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,350.0,3.333e-05,1.0,200.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,350.0,3.333e-05,1.0,400.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,350.0,3.333e-05,1.0,400.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,350.0,3.333e-05,1.0,400.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,350.0,3.333e-05,1.0,600.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,350.0,3.333e-05,1.0,600.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,350.0,3.333e-05,1.0,600.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,350.0,3.333e-05,1.0,800.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,350.0,3.333e-05,1.0,800.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,350.0,3.333e-05,1.0,800.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,350.0,3.333e-05,1.0,1000.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
500.0,10.0,350.0,3.333e-05,1.0,1000.0,20.0,2,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053,2.053
500.0,10.0,350.0,3.333e-05,1.0,1000.0,20.0,3,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276,2.1276
500.0,10.0,350.0,3.333e-05,2.0,200.0,20.0,1,5.9657,5.9644,5.9623,5.9599,5.9574,5.9549,5.9523,5.9496,5.9469,5.9446
500.0,10.0,350.0,3.333e-05,2.0,200.0,20.0,2,2.053,2.0529,2.0528,2.0526,2.0525,2.0523,2.052,2.0518,2.0516,2.0514
500.0,10.0,350.0,3.333e-05,2.0,200.0,20.0,3,2.1276,2.1271,2.1264,2.1256,2.1247,2.1238,2.1229,2.122,2.1211,2.1203
500.0,10.0,350.0,3.333e-05,2.0,400.0,20.0,1,5.9658,5.9633,5.9597,5.9557,5.9516,5.9475,5.9432,5.9388,5.9344,5.9303
500.0,10.0,350.0,3.333e-05,2.0,400.0,20.0,2,2.053,2.0529,2.0526,2.0523,2.052,2.0516,2.0513,2.0509,2.0504,2.0501
500.0,10.0,350.0,3.333e-05,2.0,400.0,20.0,3,2.1276,2.1267,2.1255,2.1241,2.1227,2.1212,2.1198,2.1183,2.1167,2.1154
500.0,10.0,350.0,3.333e-05,2.0,600.0,20.0,1,5.9659,5.962,5.9569,5.9513,5.9456,5.9397,5.9337,5.9276,5.9215,5.916
500.0,10.0,350.0,3.333e-05,2.0,600.0,20.0,2,2.053,2.0528,2.0524,2.052,2.0515,2.0509,2.0504,2.0498,2.0492,2.0487
500.0,10.0,350.0,3.333e-05,2.0,600.0,20.0,3,2.1276,2.1262,2.1245,2.1225,2.1206,2.1186,2.1165,2.1144,2.1123,2.1105
500.0,10.0,350.0,3.333e-05,2.0,800.0,20.0,1,5.966,5.9609,5.9544,5.9473,5.94,5.9326,5.9251,5.9175,5.9099,5.9028
500.0,10.0,350.0,3.333e-05,2.0,800.0,20.0,2,2.053,2.0527,2.0522,2.0516,2.051,2.0503,2.0495,2.0488,2.048,2.0473
500.0,10.0,350.0,3.333e-05,2.0,800.0,20.0,3,2.1277,2.1259,2.1237,2.1212,2.1187,2.1162,2.1136,2.111,2.1085,2.1061
500.0,10.0,350.0,3.333e-05,2.0,1000.0,20.0,1,5.9661,5.9596,5.9515,5.9427,5.9337,5.9246,5.9154,5.9062,5.897,5.8886
500.0,10.0,350.0,3.333e-05,2.0,1000.0,20.0,2,2.053,2.0526,2.052,2.0512,2.0504,2.0495,2.0486,2.0476,2.0466,2.0458
500.0,10.0,350.0,3.333e-05,2.0,1000.0,20.0,3,2.1277,2.1254,2.1226,2.1196,2.1165,2.1134,2.1103,2.1072,2.1041,2.1014
500.0,10.0,350.0,3.333e-05,3.0,200.0,20.0,1,5.9658,5.9639,5.9605,5.9566,5.9526,5.9487,5.9446,5.9404,5.9362,5.9324
500.0,10.0,350.0,3.333e-05,3.0,200.0,20.0,2,2.053,2.0529,2.0527,2.0525,2.0523,2.052,2.0517,2.0514,2.0511,2.0507
500.0,10.0,350.0,3.333e-05,3.0,200.0,20.0,3,2.1276,2.1267,2.1253,2.1237,2.122,2.1203,2.1186,2.1168,2.115,2.1134
500.0,10.0,350.0,3.333e-05,3.0,400.0,20.0,1,5.9659,5.9616,5.9554,5.9486,5.9417,5.9348,5.9276,5.9203,5.913,5.9066
500.0,10.0,350.0,3.333e-05,3.0,400.0,20.0,2,2.053,2.0528,2.0524,2.052,2.0515,2.051,2.0504,2.0497,2.0491,2.0485
500.0,10.0,350.0,3.333e-05,3.0,400.0,20.0,3,2.1277,2.1258,2.1232,2.1204,2.1174,2.1145,2.1115,2.1084,2.1054,2.1028
500.0,10.0,350.0,3.333e-05,3.0,600.0,20.0,1,5.9661,5.9594,5.9507,5.9412,5.9316,5.9218,5.9119,5.9018,5.8918,5.883
500.0,10.0,350.0,3.333e-05,3.0,600.0,20.0,2,2.053,2.0527,2.0521,2.0515,2.0507,2.0499,2.049,2.048,2.0471,2.0462
500.0,10.0,350.0,3.333e-05,3.0,600.0,20.0,3,2.1277,2.1249,2.1212,2.1172,2.1131,2.109,2.1049,2.1007,2.0967,2.0933
500.0,10.0,350.0,3.333e-05,3.0,800.0,20.0,1,5.9662,5.9571,5.9457,5.9335,5.9211,5.9086,5.896,5.8832,5.8707,5.8598
500.0,10.0,350.0,3.333e-05,3.0,800.0,20.0,2,2.0529,2.0525,2.0517,2.0508,2.0497,2.0486,2.0474,2.0461,2.0448,2.0437
500.0,10.0,350.0,3.333e-05,3.0,800.0,20.0,3,2.1278,2.124,2.1191,2.114,2.1088,2.1036,2.0984,2.0933,2.0884,2.0843
500.0,10.0,350.0,3.333e-05,3.0,1000.0,20.0,1,5.9664,5.9549,5.9408,5.9258,5.9107,5.8955,5.8802,5.8648,5.8501,5.8373
500.0,10.0,350.0,3.333e-05,3.0,1000.0,20.0,2,2.0529,2.0523,2.0513,2.0501,2.0488,2.0473,2.0458,2.0441,2.0425,2.0412
500.0,10.0,350.0,3.333e-05,3.0,1000.0,20.0,3,2.1278,2.1229,2.117,2.1107,2.1044,2.0982,2.092,2.086,2.0804,2.0758
500.0,10.0,350.0,3.333e-05,4.0,200.0,20.0,1,5.9658,5.9634,5.959,5.9541,5.9491,5.9441,5.9391,5.9338,5.9285,5.9239
500.0,10.0,350.0,3.333e-05,4.0,200.0,20.0,2,2.053,2.0528,2.0527,2.0526,2.0523,2.0521,2.0518,2.0515,2.0511,2.0508
500.0,10.0,350.0,3.333e-05,4.0,200.0,20.0,3,2.1276,2.1264,2.1244,2.1222,2.1198,2.1175,2.1152,2.1127,2.1103,2.1081
500.0,10.0,350.0,3.333e-05,4.0,400.0,20.0,1,5.966,5.9604,5.9526,5.944,5.9354,5.9268,5.918,5.9089,5.8998,5.8921
500.0,10.0,350.0,3.333e-05,4.0,400.0,20.0,2,2.0529,2.0527,2.0524,2.052,2.0515,2.051,2.0503,2.0497,2.049,2.0484
500.0,10.0,350.0,3.333e-05,4.0,400.0,20.0,3,2.1277,2.1251,2.1215,2.1175,2.1135,2.1095,2.1054,2.1013,2.0972,2.0938
500.0,10.0,350.0,3.333e-05,4.0,600.0,20.0,1,5.9663,5.9577,5.9467,5.9348,5.9228,5.9108,5.8986,5.8861,5.8739,5.8631
500.0,10.0,350.0,3.333e-05,4.0,600.0,20.0,2,2.0529,2.0526,2.0521,2.0515,2.0507,2.0498,2.0489,2.0478,2.0468,2.0459
500.0,10.0,350.0,3.333e-05,4.0,600.0,20.0,3,2.1278,2.1238,2.1187,2.1132,2.1077,2.1021,2.0966,2.0911,2.0857,2.0812
500.0,10.0,350.0,3.333e-05,4.0,800.0,20.0,1,5.9665,5.9548,5.9405,5.9253,5.91,5.8945,5.879,5.8635,5.8484,5.8352
500.0,10.0,350.0,3.333e-05,4.0,800.0,20.0,2,2.0529,2.0525,2.0518,2.0509,2.0498,2.0486,2.0472,2.0458,2.0444,2.0431
500.0,10.0,350.0,3.333e-05,4.0,800.0,20.0,3,2.1279,2.1225,2.1159,2.1088,2.1018,2.0948,2.088,2.0813,2.075,2.0698
500.0,10.0,350.0,3.333e-05,4.0,1000.0,20.0,1,5.9666,5.9516,5.9336,5.9146,5.8955,5.8765,5.8576,5.839,5.8216,5.8074
500.0,10.0,350.0,3.333e-05,4.0,1000.0,20.0,2,2.0529,2.0524,2.0514,2.0501,2.0487,2.0471,2.0453,2.0434,2.0416,2.0403
500.0,10.0,350.0,3.333e-05,4.0,1000.0,20.0,3,2.1279,2.121,2.1126,2.1039,2.0952,2.0868,2.0788,2.0711,2.0643,2.0591
500.0,10.0,350.0,3.333e-05,5.0,200.0,20.0,1,5.9658,5.9631,5.9581,5.9525,5.9469,5.9413,5.9357,5.9298,5.9239,5.9189
500.0,10.0,350.0,3.333e-05,5.0,200.0,20.0,2,2.053,2.0529,2.0528,2.0527,2.0525,2.0523,2.052,2.0518,2.0515,2.0511
500.0,10.0,350.0,3.333e-05,5.0,200.0,20.0,3,2.1276,2.1262,2.1238,2.1211,2.1184,2.1157,2.1129,2.11,2.1071,2.1046
500.0,10.0,350.0,3.333e-05,5.0,400.0,20.0,1,5.9661,5.9597,5.9509,5.9412,5.9316,5.9221,5.9123,5.9022,5.8921,5.8835
500.0,10.0,350.0,3.333e-05,5.0,400.0,20.0,2,2.0529,2.0528,2.0526,2.0522,2.0518,2.0513,2.0507,2.0501,2.0495,2.0489
500.0,10.0,350.0,3.333e-05,5.0,400.0,20.0,3,2.1278,2.1247,2.1204,2.1157,2.111,2.1063,2.1015,2.0967,2.0919,2.0878
500.0,10.0,350.0,3.333e-05,5.0,600.0,20.0,1,5.9663,5.9562,5.9433,5.9297,5.916,5.9023,5.8883,5.874,5.8605,5.8501
500.0,10.0,350.0,3.333e-05,5.0,600.0,20.0,2,2.0529,2.0528,2.0523,2.0518,2.051,2.0502,2.0492,2.0482,2.0472,2.0467
500.0,10.0,350.0,3.333e-05,5.0,600.0,20.0,3,2.1278,2.1229,2.1167,2.11,2.1033,2.0967,2.09,2.0834,2.0772,2.0728
500.0,10.0,350.0,3.333e-05,5.0,800.0,20.0,1,5.9666,5.953,5.9365,5.9192,5.9017,5.8843,5.8668,5.8495,5.8332,5.8198
500.0,10.0,350.0,3.333e-05,5.0,800.0,20.0,2,2.0529,2.0527,2.0521,2.0512,2.0502,2.049,2.0477,2.0462,2.0448,2.0437
500.0,10.0,350.0,3.333e-05,5.0,800.0,20.0,3,2.128,2.1214,2.1134,2.1049,2.0964,2.0882,2.0801,2.0724,2.0654,2.0601
500.0,10.0,350.0,3.333e-05,5.0,1000.0,20.0,1,5.9668,5.9493,5.9288,5.9073,5.8857,5.8644,5.8436,5.8237,5.8057,5.7914
500.0,10.0,350.0,3.333e-05,5.0,1000.0,20.0,2,2.0529,2.0526,2.0517,2.0505,2.0491,2.0475,2.0458,2.0439,2.0421,2.0409
500.0,10.0,350.0,3.333e-05,5.0,1000.0,20.0,3,2.128,2.1196,2.1095,2.099,2.0888,2.079,2.0698,2.0614,2.0542,2.0491
500.0,10.0,450.0,3.333e-05,1.0,200.0,20.0,1,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657,5.9657
