tau_sat,b,tau_0,gamma_0,n,g0_phi_1,g0_Phi,g0_phi_2,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2,g23_phi_1,g23_Phi,g23_phi_2,g24_phi_1,g24_Phi,g24_phi_2,g25_phi_1,g25_Phi,g25_phi_2,g26_phi_1,g26_Phi,g26_phi_2,g27_phi_1,g27_Phi,g27_phi_2,g28_phi_1,g28_Phi,g28_phi_2,g29_phi_1,g29_Phi,g29_phi_2,g30_phi_1,g30_Phi,g30_phi_2,g31_phi_1,g31_Phi,g31_phi_2,g32_phi_1,g32_Phi,g32_phi_2,g33_phi_1,g33_Phi,g33_phi_2,g34_phi_1,g34_Phi,g34_phi_2,g35_phi_1,g35_Phi,g35_phi_2,g36_phi_1,g36_Phi,g36_phi_2,g37_phi_1,g37_Phi,g37_phi_2,g38_phi_1,g38_Phi,g38_phi_2,g39_phi_1,g39_Phi,g39_phi_2,g40_phi_1,g40_Phi,g40_phi_2,g41_phi_1,g41_Phi,g41_phi_2,g42_phi_1,g42_Phi,g42_phi_2,g43_phi_1,g43_Phi,g43_phi_2,g44_phi_1,g44_Phi,g44_phi_2,g45_phi_1,g45_Phi,g45_phi_2,g46_phi_1,g46_Phi,g46_phi_2,g47_phi_1,g47_Phi,g47_phi_2,g48_phi_1,g48_Phi,g48_phi_2,g49_phi_1,g49_Phi,g49_phi_2,g50_phi_1,g50_Phi,g50_phi_2,g51_phi_1,g51_Phi,g51_phi_2,g52_phi_1,g52_Phi,g52_phi_2,g53_phi_1,g53_Phi,g53_phi_2
800.0,1.0,100.0,3.333e-05,8.0,5.0306,0.27218,0.64946,5.2779,1.5014,1.0882,4.2919,0.57726,1.6954,5.1084,1.3228,1.226,4.4147,0.53597,1.8873,4.4343,0.54433,1.7039,5.6046,1.3187,1.0872,6.2438,0.2615,0.58907,5.7556,1.2093,0.63371,5.6563,0.6291,6.2714,5.0444,1.3504,1.2162,5.5324,0.89276,0.26464,0.14527,0.26377,0.29206,5.4925,1.262,1.1944,4.3076,0.44229,1.9491,5.6364,0.35887,0.84767,4.2251,0.93071,1.9921,4.5284,1.1939,1.8512,5.5921,0.41854,0.9586,5.2666,1.401,1.1187,3.7327,0.36685,2.1146,6.0021,0.91748,6.2573,4.3563,0.5268,1.9791,5.2013,0.81343,0.18966,5.4455,1.2428,1.185,5.4766,1.1849,1.0261,5.1076,1.2536,1.265,5.6309,0.99251,0.91808,5.3527,1.1795,1.0907,5.1305,1.427,0.4574,4.4591,0.42684,1.7578,5.1602,1.3816,1.2257,5.7013,0.32276,6.2524,4.5527,1.0684,0.53619,6.0287,0.41611,0.61636,4.6825,1.2831,1.8254,4.5606,0.52896,1.9488,5.8953,0.89234,6.1586,5.5883,1.3495,1.0438,5.1772,1.4292,1.1915,6.0164,0.13712,0.71168,5.9497,0.2255,0.61281,4.4547,0.33522,2.0402,5.5745,1.363,0.095257,4.3963,0.66778,1.7847,5.6347,1.3097,1.0596,5.5223,0.79772,1.0079,4.6548,0.96548,1.5992,4.2427,0.9038,1.7996,4.5664,1.231,0.68556,4.513,0.60748,1.6508,4.4418,0.5522,1.697,4.4596,1.2797,0.69812,0.17588,0.44021,0.2353
800.0,1.0,100.0,3.333e-05,16.0,5.0247,0.27408,0.65406,5.2732,1.4857,1.0958,4.3114,0.57696,1.6813,5.0979,1.3058,1.239,4.3902,0.54224,1.9157,4.4428,0.54509,1.6972,5.6144,1.3172,1.0845,6.247,0.25802,0.58934,5.7597,1.2129,0.62491,5.6385,0.62775,0.0052204,5.0328,1.336,1.229,5.5248,0.89081,0.27382,0.14459,0.25977,0.29774,5.5051,1.2625,1.1948,4.3051,0.44056,1.9557,5.6333,0.35406,0.85258,4.2172,0.93028,2.0013,4.5377,1.1698,1.8261,5.583,0.41425,0.96806,5.2617,1.3769,1.1285,3.7311,0.36015,2.1107,5.9974,0.9191,6.2662,4.3421,0.5327,1.9978,5.2074,0.80753,0.19015,5.4562,1.2427,1.1848,5.4827,1.1842,1.0221,5.1136,1.2483,1.2702,5.6273,0.99853,0.91774,5.3596,1.1777,1.0872,5.146,1.4217,0.44641,4.4558,0.42416,1.7633,5.1543,1.3696,1.2372,5.6692,0.32321,6.2815,4.5453,1.0735,0.53426,6.0488,0.40894,0.6027,4.6962,1.2725,1.8081,4.5392,0.53729,1.964,5.8871,0.88669,6.1722,5.5983,1.3461,1.0397,5.1683,1.415,1.2014,5.9962,0.13671,0.73702,5.9565,0.22039,0.6105,4.4422,0.34034,2.0575,5.5758,1.3556,0.10002,4.3937,0.67024,1.7895,5.643,1.3086,1.0567,5.5141,0.80155,1.0107,4.654,0.96616,1.5996,4.2416,0.90622,1.8008,4.555,1.2373,0.68715,4.5155,0.60892,1.6495,4.4495,0.55304,1.691,4.4524,1.286,0.69977,0.19018,0.43351,0.22695
800.0,1.0,100.0,3.333e-05,32.0,4.8672,0.41088,0.82776,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98218,5.6194,1.2572,0.61651,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43636,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0447,0.83756,0.40166,5.4261,1.3024,1.1978,5.4518,1.2559,0.98053,5.168,1.3422,1.2037,5.662,0.95421,0.93576,5.3444,1.2593,1.0196,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7329,1.0492,0.55679,5.8491,0.4603,0.84964,4.6263,1.2158,1.9433,4.7416,0.60861,1.9432,6.0073,0.84212,6.0859,5.582,1.4709,0.98038,5.2102,1.4599,1.1492,5.6068,0.15897,1.0728,5.775,0.20791,0.71717,4.5213,0.35139,1.9858,5.5532,1.4116,0.21178,4.398,0.64053,1.7902,5.6173,1.3881,1.0519,5.6189,0.74603,1.0458,4.6464,0.98533,1.656,4.2467,0.89461,1.7719,4.7168,1.1416,0.68704,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5127,1.2378,0.69147,6.1911,0.42025,0.47232
800.0,2.0,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,0.43651,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0444,0.83758,3.5435,5.4261,1.3024,1.1978,5.4517,1.2561,0.98045,5.1679,1.3423,1.2036,5.6622,0.95412,0.93572,5.3443,1.2595,1.0194,5.1956,1.3859,3.6715,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7331,1.0491,3.6983,5.849,0.46034,0.84978,4.6263,1.2157,1.9434,4.7417,0.60856,1.9433,6.0073,0.84212,6.0859,5.5819,1.4711,0.98033,5.2102,1.4598,1.1492,5.6068,0.15897,1.0728,5.7748,0.20793,0.71721,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,4.398,0.64041,1.7902,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.6464,0.98546,1.6561,4.2468,0.89462,1.7717,4.7171,1.1415,0.68695,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5129,1.2377,0.69137,6.1911,0.42025,0.47232
800.0,2.0,100.0,3.333e-05,2.0,4.9787,0.35459,0.72801,5.2918,1.5042,1.0418,4.143,0.5576,1.7308,5.1579,1.3709,1.1881,4.5504,0.49207,1.8022,4.3638,0.51871,1.739,5.5986,1.3767,1.084,5.9823,0.28687,0.83247,5.6842,1.2173,0.62369,5.7063,0.63123,6.2392,5.0828,1.3789,1.1853,5.4626,0.98314,0.36213,6.2422,0.25563,0.44547,5.4671,1.2956,1.2104,4.3401,0.40381,1.9163,5.6748,0.36991,0.81259,4.2482,0.95052,2.025,4.4729,1.2089,1.9879,5.6363,0.43836,0.95071,5.2979,1.4438,1.0649,3.7764,0.39111,2.0484,6.044,0.91477,6.238,4.5018,0.48193,1.8859,5.1024,0.81899,0.29646,5.4299,1.2802,1.1907,5.4643,1.228,1.0162,5.1627,1.3184,1.2229,5.6426,0.97548,0.91721,5.3517,1.2347,1.0651,5.1543,1.4103,0.49705,4.4559,0.39423,1.7572,5.1981,1.416,1.2077,5.8121,0.3142,6.1676,4.6837,1.0687,0.51728,5.9207,0.42973,0.73623,4.6478,1.2629,1.8814,4.6896,0.55961,1.9284,5.9669,0.85045,6.1124,5.593,1.4368,1.0219,5.2016,1.4483,1.175,5.7197,0.14398,0.97556,5.841,0.20696,0.68785,4.4939,0.33002,2.0024,5.5795,1.3954,0.14254,4.4006,0.65288,1.7826,5.6237,1.3598,1.0591,5.5914,0.76367,0.99725,4.6485,0.97999,1.6214,4.2472,0.90228,1.7926,4.6559,1.1857,0.66817,4.4927,0.58783,1.6527,4.378,0.52705,1.7264,4.4813,1.2622,0.68644,6.2743,0.41464,0.39163
800.0,2.0,100.0,3.333e-05,4.0,5.0189,0.29562,0.67011,5.2845,1.5085,1.0792,4.225,0.5627,1.7237,5.1315,1.3449,1.2095,4.4836,0.5159,1.8334,4.4131,0.53855,1.7149,5.5976,1.335,1.0874,6.1801,0.26702,0.64671,5.7377,1.2066,0.64003,5.6742,0.63232,6.2569,5.0604,1.3639,1.2037,5.5201,0.9297,0.29241,0.091901,0.26092,0.33448,5.4764,1.2704,1.196,4.3306,0.43393,1.9228,5.6576,0.36637,0.82942,4.2332,0.93471,1.9884,4.5036,1.2204,1.9031,5.622,0.42392,0.93672,5.277,1.4231,1.1045,3.7288,0.37581,2.1169,6.0149,0.91582,6.2428,4.4245,0.50427,1.9259,5.1775,0.81561,0.20848,5.4348,1.2519,1.1844,5.4705,1.1925,1.0272,5.1384,1.283,1.2438,5.6325,0.98653,0.91846,5.349,1.1913,1.0884,5.1233,1.4276,0.46788,4.4669,0.42283,1.7462,5.1779,1.3976,1.2143,5.7351,0.32243,6.2258,4.6094,1.0675,0.51886,6.0077,0.42521,0.63609,4.6667,1.2887,1.8415,4.6136,0.52108,1.9324,5.9263,0.87204,6.1345,5.5853,1.3789,1.0404,5.188,1.4396,1.1824,5.9368,0.13623,0.78096,5.9087,0.2189,0.64388,4.4803,0.32976,2.0138,5.5739,1.3728,0.097271,4.3999,0.66447,1.7793,5.6267,1.3217,1.0611,5.5367,0.78911,1.0027,4.6542,0.96716,1.6016,4.2456,0.90215,1.7979,4.5895,1.22,0.67801,4.5102,0.60407,1.6502,4.424,0.54673,1.7057,4.4649,1.2732,0.69555,0.10454,0.42856,0.29356
800.0,2.0,100.0,3.333e-05,8.0,5.0297,0.27241,0.65085,5.2786,1.5024,1.0868,4.2922,0.57539,1.695,5.1108,1.3244,1.2244,4.4153,0.53649,1.8876,4.4369,0.54419,1.701,5.6039,1.3179,1.0873,6.2465,0.26202,0.58625,5.757,1.2094,0.63284,5.6558,0.62921,6.2718,5.0462,1.3515,1.2148,5.5309,0.89412,0.26595,0.1474,0.26482,0.29089,5.4924,1.261,1.1943,4.3097,0.4416,1.947,5.6351,0.35944,0.8495,4.2257,0.93089,1.9922,4.5286,1.1942,1.8521,5.5911,0.41956,0.96063,5.2682,1.4028,1.1171,3.7351,0.3671,2.1113,6.003,0.91743,6.2568,4.3599,0.52665,1.9767,5.2009,0.81443,0.18982,5.4452,1.2418,1.185,5.4765,1.1844,1.0264,5.1081,1.2545,1.2639,5.6309,0.99231,0.91844,5.3523,1.179,1.0913,5.1301,1.4274,0.45634,4.4604,0.42638,1.7561,5.1624,1.3832,1.2246,5.7006,0.32269,6.2528,4.5564,1.0682,0.53487,6.0242,0.41617,0.62156,4.682,1.2817,1.8272,4.5612,0.53039,1.9481,5.8967,0.89152,6.1575,5.5876,1.3492,1.0443,5.1787,1.4303,1.1904,6.0223,0.13775,0.70676,5.9412,0.22435,0.62093,4.4543,0.33653,2.0408,5.5743,1.3632,0.095736,4.3969,0.66789,1.7843,5.6344,1.309,1.0597,5.522,0.79745,1.0084,4.6551,0.96539,1.5997,4.2428,0.90372,1.7998,4.5658,1.23,0.68489,4.5141,0.60753,1.6498,4.4441,0.55207,1.6945,4.4596,1.2794,0.69839,0.17348,0.44061,0.23807
800.0,2.0,100.0,3.333e-05,16.0,5.0247,0.27401,0.65436,5.2741,1.4882,1.0943,4.3133,0.57523,1.6808,5.1007,1.3079,1.2375,4.3902,0.54317,1.9164,4.4465,0.54472,1.6934,5.6135,1.3161,1.085,6.2519,0.25882,0.58426,5.7619,1.2131,0.62375,5.6382,0.62785,0.0055422,5.0348,1.3375,1.2274,5.5226,0.89078,0.27344,0.14859,0.26159,0.29497,5.5048,1.2612,1.195,4.3069,0.43995,1.9538,5.6299,0.35467,0.85619,4.2183,0.93047,2.001,4.5399,1.1696,1.8237,5.5798,0.41564,0.97171,5.2633,1.3795,1.1269,3.7335,0.36026,2.1078,5.9981,0.91902,6.2657,4.3438,0.53379,1.9962,5.2071,0.80904,0.19007,5.4556,1.2415,1.1852,5.4825,1.1835,1.0228,5.1118,1.2479,1.2701,5.6273,0.9982,0.9182,5.3589,1.1771,1.0883,5.1448,1.423,0.4446,4.4575,0.42369,1.7613,5.1556,1.3711,1.2366,5.6687,0.32306,6.2817,4.5481,1.0742,0.5346,6.0437,0.40907,0.60826,4.6955,1.2714,1.8103,4.5388,0.54025,1.9623,5.8875,0.88663,6.1723,5.5974,1.3453,1.0409,5.1701,1.4167,1.2003,6.0069,0.13775,0.72748,5.9478,0.21953,0.61871,4.4411,0.34201,2.0584,5.5754,1.356,0.10054,4.3946,0.67027,1.789,5.6426,1.3077,1.0571,5.5139,0.80131,1.0111,4.6544,0.96605,1.6001,4.2417,0.90612,1.8011,4.5534,1.2362,0.68643,4.5169,0.60882,1.6483,4.4528,0.55269,1.6878,4.4524,1.2855,0.7001,0.19046,0.43513,0.22746
800.0,2.0,100.0,3.333e-05,32.0,4.8672,0.41089,0.82776,5.2974,1.4933,0.97128,4.1304,0.57245,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.98219,5.6194,1.2572,0.61651,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43636,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0447,0.83756,0.40167,5.4261,1.3024,1.1978,5.4518,1.2559,0.98053,5.168,1.3422,1.2037,5.662,0.95421,0.93576,5.3444,1.2593,1.0196,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7329,1.0492,0.55679,5.8491,0.4603,0.84965,4.6263,1.2158,1.9434,4.7416,0.60861,1.9432,6.0073,0.84212,6.0859,5.582,1.4709,0.98038,5.2102,1.4599,1.1492,5.6068,0.15897,1.0728,5.775,0.20791,0.71717,4.5213,0.35139,1.9858,5.5532,1.4116,0.21178,4.398,0.64053,1.7902,5.6173,1.3881,1.0519,5.6189,0.74603,1.0458,4.6464,0.98533,1.656,4.2467,0.89461,1.7719,4.7168,1.1416,0.68704,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5127,1.2378,0.69147,6.1911,0.42025,0.47232
800.0,4.0,100.0,3.333e-05,1.0,4.867,0.41105,0.82806,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.1661,1.3871,1.1574,4.5769,0.48571,1.8087,4.3369,0.50299,4.8857,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,5.0931,1.3849,1.1478,5.3858,1.0224,3.5781,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,4.2751,0.976,2.0796,4.4562,1.1817,2.07,5.6158,0.46696,1.0269,5.3008,1.447,0.99786,3.8292,0.42919,1.9484,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0444,0.83758,3.5435,5.4261,1.3024,1.1978,5.4517,1.2561,0.98045,5.1679,1.3423,1.2036,5.6622,0.95412,0.93572,5.3443,1.2595,1.0194,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7331,1.0491,0.55667,5.849,0.46034,0.84978,4.6263,1.2157,1.9434,4.7417,0.60856,1.9433,6.0073,0.84212,6.0859,5.5819,1.4711,0.98033,5.2102,1.4598,1.1492,5.6068,0.15897,1.0728,5.7748,0.20793,0.71721,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,4.398,0.64041,1.7902,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.6464,0.98546,1.6561,4.2468,0.89462,1.7717,4.7171,1.1415,0.68695,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5129,1.2377,0.69137,6.1911,0.42025,0.47232
800.0,4.0,100.0,3.333e-05,2.0,4.9779,0.35496,0.72881,5.2919,1.5043,1.0412,4.1429,0.55762,1.7303,5.158,1.3709,1.1875,4.5508,0.49223,1.802,4.3638,0.5188,1.7388,5.5986,1.3768,1.0838,5.9814,0.28713,0.83344,5.6838,1.2175,0.62363,5.7064,0.63122,6.239,5.083,1.3789,1.1847,5.4621,0.98343,0.36265,6.2418,0.25564,0.44599,5.4671,1.2955,1.2102,4.3406,0.40394,1.9159,5.6747,0.37015,0.81289,4.2485,0.95069,2.0251,4.4729,1.2088,1.9885,5.636,0.43874,0.95153,5.2979,1.4439,1.0643,3.7772,0.39149,2.0472,6.0446,0.91473,6.2379,4.5022,0.48213,1.8857,5.102,0.81919,0.29706,5.4299,1.2802,1.1906,5.4642,1.2281,1.016,5.1628,1.3183,1.2226,5.6426,0.97536,0.91734,5.3516,1.2348,1.0649,5.1546,1.4102,0.49724,4.456,0.39449,1.757,5.1985,1.4162,1.2071,5.8125,0.31417,6.1671,4.6841,1.0686,0.5175,5.9198,0.43001,0.73743,4.6476,1.2625,1.882,4.6901,0.55994,1.9284,5.967,0.85028,6.1119,5.5929,1.437,1.0216,5.2019,1.4485,1.1742,5.7191,0.14404,0.97629,5.839,0.20698,0.6896,4.4938,0.3308,2.0026,5.5793,1.3956,0.14289,4.4007,0.6529,1.7824,5.6237,1.3599,1.0589,5.5915,0.76358,0.9975,4.6485,0.97994,1.6216,4.2473,0.90219,1.7925,4.6562,1.1854,0.66819,4.4927,0.58788,1.6525,4.378,0.52712,1.7262,4.4814,1.262,0.68651,6.2738,0.41468,0.39239
800.0,4.0,100.0,3.333e-05,4.0,5.0176,0.2964,0.67182,5.2849,1.5087,1.0783,4.2238,0.56164,1.7236,5.1326,1.3457,1.2086,4.4847,0.51584,1.8329,4.4132,0.53845,1.7142,5.5976,1.3352,1.087,6.1787,0.26719,0.64796,5.7376,1.2066,0.63943,5.6739,0.63235,6.257,5.0615,1.3645,1.2028,5.5196,0.93021,0.29354,0.090684,0.26076,0.33592,5.4764,1.2702,1.1957,4.3315,0.43364,1.9219,5.6581,0.36669,0.82927,4.2335,0.93487,1.9885,4.5036,1.2209,1.904,5.6225,0.42434,0.93693,5.2778,1.4241,1.1035,3.7311,0.3761,2.1139,6.0159,0.91573,6.2425,4.4261,0.50403,1.9251,5.1768,0.81587,0.20913,5.4348,1.2518,1.1841,5.4705,1.1925,1.0271,5.1391,1.2835,1.2431,5.6323,0.98657,0.91854,5.3489,1.1914,1.0883,5.1235,1.4275,0.46753,4.4671,0.42268,1.7456,5.179,1.3984,1.2136,5.7347,0.32234,6.226,4.6112,1.0675,0.51779,6.0048,0.42515,0.63917,4.6665,1.2881,1.8422,4.6141,0.5213,1.9325,5.9273,0.87145,6.1334,5.5853,1.3797,1.0402,5.189,1.4401,1.1817,5.9342,0.1362,0.78376,5.9046,0.21838,0.64775,4.48,0.33036,2.0144,5.5739,1.3729,0.097544,4.4002,0.66457,1.779,5.6266,1.3218,1.0608,5.5368,0.78892,1.0027,4.6544,0.96715,1.6017,4.2457,0.90209,1.7978,4.5899,1.2195,0.6774,4.5105,0.60412,1.6495,4.4241,0.54664,1.7049,4.4648,1.2731,0.69564,0.10234,0.42814,0.29578
800.0,4.0,100.0,3.333e-05,8.0,5.0284,0.2729,0.6529,5.2793,1.5033,1.0859,4.2919,0.57315,1.6948,5.1126,1.3256,1.2235,4.4164,0.53653,1.8872,4.4402,0.54382,1.6973,5.6032,1.3175,1.0872,6.249,0.26244,0.58363,5.7585,1.2094,0.63183,5.6554,0.62929,6.2721,5.0475,1.3523,1.214,5.5299,0.89435,0.2667,0.14877,0.26584,0.29026,5.4922,1.2603,1.1941,4.311,0.44103,1.9453,5.6352,0.3598,0.84966,4.2262,0.93116,1.9921,4.5296,1.1943,1.8513,5.5914,0.42015,0.96098,5.2694,1.4041,1.116,3.7366,0.36717,2.109,6.004,0.91735,6.2563,4.3621,0.52647,1.9751,5.2004,0.81533,0.18997,5.4448,1.2411,1.1849,5.4765,1.1842,1.0267,5.1094,1.2556,1.2629,5.6307,0.99229,0.91864,5.3521,1.1787,1.0918,5.1296,1.4279,0.455,4.4613,0.426,1.7546,5.1641,1.3842,1.224,5.6994,0.32269,6.2538,4.5602,1.0684,0.53305,6.0223,0.41624,0.62382,4.6817,1.2809,1.8282,4.5601,0.53115,1.9479,5.898,0.89096,6.1565,5.5871,1.3495,1.0448,5.1799,1.4311,1.1899,6.0272,0.1384,0.70259,5.9358,0.22331,0.62595,4.4535,0.33721,2.0416,5.5741,1.3631,0.095936,4.3975,0.66793,1.7837,5.634,1.3086,1.0596,5.5214,0.79723,1.0086,4.6554,0.9654,1.6,4.2429,0.90365,1.7998,4.565,1.2292,0.68385,4.5152,0.60746,1.6485,4.447,0.55174,1.6912,4.4594,1.2792,0.69855,0.17096,0.44032,0.24054
800.0,4.0,100.0,3.333e-05,16.0,5.0246,0.27415,0.65481,5.2748,1.4906,1.0933,4.3146,0.57348,1.6806,5.1027,1.3095,1.2366,4.3906,0.54367,1.9164,4.4512,0.54408,1.6885,5.6123,1.3152,1.0854,6.257,0.2596,0.5789,5.7641,1.2132,0.62258,5.638,0.62788,0.005857,5.0363,1.3388,1.2265,5.5211,0.89032,0.27318,0.15246,0.26388,0.29228,5.5044,1.2601,1.1951,4.308,0.43942,1.9524,5.6275,0.35501,0.85847,4.2193,0.93075,2.0008,4.5427,1.1695,1.8202,5.5773,0.41661,0.97414,5.2646,1.3816,1.1259,3.7356,0.3602,2.1054,5.9988,0.91895,6.2654,4.3443,0.53471,1.9955,5.2065,0.81053,0.19001,5.4549,1.2405,1.1855,5.4825,1.183,1.0235,5.111,1.248,1.2698,5.6273,0.99804,0.91851,5.3584,1.1767,1.0895,5.1437,1.4242,0.44259,4.4586,0.42327,1.7597,5.1571,1.3723,1.2361,5.668,0.32294,6.2822,4.5504,1.0748,0.53448,6.0406,0.40914,0.6115,4.6953,1.2706,1.8117,4.5364,0.54273,1.9612,5.8878,0.88663,6.1725,5.5967,1.3446,1.042,5.1715,1.4182,1.1997,6.0184,0.13907,0.71713,5.9404,0.21867,0.62555,4.4393,0.3432,2.0597,5.5751,1.3563,0.1009,4.3953,0.67019,1.7885,5.642,1.307,1.0574,5.5136,0.8011,1.0112,4.6547,0.96602,1.6006,4.2416,0.90604,1.8014,4.5516,1.2352,0.68553,4.5184,0.60854,1.6468,4.4567,0.55209,1.6836,4.4526,1.2852,0.70034,0.19071,0.43605,0.22768
800.0,4.0,100.0,3.333e-05,32.0,4.8672,0.41089,0.82777,5.2974,1.4933,0.97128,4.1304,0.57244,1.6642,5.1661,1.3871,1.1575,4.5769,0.48571,1.8087,4.3369,0.50299,1.7441,5.594,1.4059,1.0769,5.8534,0.33527,0.9822,5.6194,1.2572,0.61651,5.7375,0.62908,6.2208,5.093,1.385,1.1479,5.3858,1.0223,0.43636,6.1475,0.26086,0.52519,5.4625,1.316,1.2242,4.3153,0.36936,1.947,5.6885,0.37078,0.7965,4.2751,0.97589,2.0794,4.4562,1.1817,2.0699,5.6157,0.46704,1.0269,5.3008,1.447,0.99792,3.8291,0.42911,1.9485,6.0875,0.91445,6.2379,4.5378,0.48469,1.8891,5.0447,0.83756,0.40167,5.4261,1.3024,1.1978,5.4518,1.2559,0.98053,5.168,1.3422,1.2037,5.662,0.9542,0.93576,5.3444,1.2593,1.0195,5.1956,1.3859,0.52988,4.4309,0.35935,1.7827,5.206,1.438,1.1927,5.8881,0.31095,6.1042,4.7329,1.0491,0.55678,5.8491,0.4603,0.84965,4.6263,1.2158,1.9434,4.7416,0.60861,1.9432,6.0073,0.84212,6.0859,5.582,1.4709,0.98038,5.2102,1.4599,1.1492,5.6068,0.15897,1.0728,5.775,0.20791,0.71716,4.5213,0.35139,1.9858,5.5532,1.4116,0.21179,4.398,0.64052,1.7902,5.6173,1.3881,1.0519,5.6189,0.74602,1.0458,4.6464,0.98534,1.656,4.2467,0.89461,1.7719,4.7168,1.1416,0.68704,4.4799,0.57292,1.6494,4.3526,0.51166,1.7294,4.5128,1.2378,0.69147,6.1911,0.42025,0.47232
