tau_sat,b,tau_0,gamma_0,n,g1_phi_1,g1_Phi,g1_phi_2,g2_phi_1,g2_Phi,g2_phi_2,g3_phi_1,g3_Phi,g3_phi_2,g4_phi_1,g4_Phi,g4_phi_2,g5_phi_1,g5_Phi,g5_phi_2,g6_phi_1,g6_Phi,g6_phi_2,g7_phi_1,g7_Phi,g7_phi_2,g8_phi_1,g8_Phi,g8_phi_2,g9_phi_1,g9_Phi,g9_phi_2,g10_phi_1,g10_Phi,g10_phi_2,g11_phi_1,g11_Phi,g11_phi_2,g12_phi_1,g12_Phi,g12_phi_2,g13_phi_1,g13_Phi,g13_phi_2,g14_phi_1,g14_Phi,g14_phi_2,g15_phi_1,g15_Phi,g15_phi_2,g16_phi_1,g16_Phi,g16_phi_2,g17_phi_1,g17_Phi,g17_phi_2,g18_phi_1,g18_Phi,g18_phi_2,g19_phi_1,g19_Phi,g19_phi_2,g20_phi_1,g20_Phi,g20_phi_2,g21_phi_1,g21_Phi,g21_phi_2,g22_phi_1,g22_Phi,g22_phi_2
200.0,1.6,100.0,3.333e-05,8.0,5.2748,1.5395,1.111,4.3035,0.59658,1.7652,5.5873,1.2924,1.0958,0.23298,0.27558,0.30612,5.8389,1.1786,0.66324,5.6663,0.63878,6.2415,0.22138,0.28525,0.22583,4.3245,0.48454,1.9138,5.5667,0.36991,0.90556,5.5449,0.4138,0.96173,3.5971,0.36168,2.2782,5.4246,1.2239,1.176,5.3222,1.142,1.1406,4.497,1.0719,0.54653,4.6638,1.3384,1.8168,5.173,1.4254,1.1888,4.4845,0.3151,1.9946,5.5853,1.332,0.0063006,5.6206,1.2797,1.0701,5.4668,0.80757,0.98918,4.5086,1.2779,0.67657,4.4528,1.2975,0.69599
200.0,1.6,100.0,3.333e-05,16.0,5.2652,1.5513,1.1031,4.316,0.6192,1.777,5.5711,1.2776,1.1022,0.30888,0.3134,0.23444,5.8664,1.19,0.66266,5.6725,0.64662,6.2286,0.25165,0.31934,0.2025,4.2857,0.50167,1.9559,5.5262,0.36806,0.94546,5.5042,0.41464,0.99917,3.5874,0.36348,2.2955,5.4082,1.2162,1.1786,5.2883,1.1252,1.1568,4.4675,1.0689,0.56636,4.6603,1.3506,1.8265,5.1681,1.4358,1.1793,4.4928,0.32338,1.9797,5.5821,1.3016,6.2811,5.6091,1.2658,1.0762,5.4327,0.79847,1.0127,4.51,1.294,0.68006,4.4679,1.3119,0.6933
200.0,1.6,100.0,3.333e-05,32.0,5.2974,1.4933,0.9713,4.1303,0.57242,1.6643,5.5941,1.4057,1.0769,5.8532,0.33528,0.98234,5.6194,1.2572,0.6165,5.7373,0.62907,6.221,6.1479,0.2608,0.52495,4.3155,0.36951,1.9468,5.6883,0.37083,0.79672,5.6158,0.46703,1.0269,3.8292,0.42912,1.9485,5.4262,1.3023,1.1978,5.3444,1.2593,1.0196,4.7329,1.0491,0.55672,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5214,0.35145,1.9857,5.5532,1.4116,0.21176,5.6174,1.3879,1.0519,5.619,0.74601,1.0457,4.7169,1.1416,0.68697,4.5128,1.2378,0.69139
200.0,3.2,100.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,3.6983,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
200.0,3.2,100.0,3.333e-05,2.0,5.2871,1.5073,1.0859,4.1829,0.55679,1.7462,5.6006,1.344,1.0826,6.1226,0.26439,0.70118,5.7212,1.2024,0.64158,5.6749,0.6338,6.2541,0.06499,0.25554,0.35898,4.3403,0.43003,1.9107,5.6791,0.36681,0.80716,5.6542,0.41892,0.89853,3.7219,0.37347,2.1282,5.4347,1.2563,1.1797,5.354,1.2007,1.0815,4.6365,1.0754,0.50408,4.6621,1.2957,1.8397,5.1869,1.436,1.1915,4.4925,0.31256,1.9985,5.578,1.3812,0.10069,5.6278,1.3295,1.0565,5.5521,0.78526,0.99201,4.6058,1.2182,0.6707,4.4635,1.2738,0.69363
200.0,3.2,100.0,3.333e-05,4.0,5.2792,1.5194,1.1181,4.2596,0.57135,1.762,5.5991,1.312,1.0884,0.088514,0.25029,0.44864,5.7943,1.1784,0.65703,5.6621,0.63411,6.2539,0.17109,0.26261,0.26764,4.3415,0.46581,1.8971,5.6338,0.36604,0.84707,5.6099,0.40827,0.90795,3.6225,0.36173,2.2458,5.435,1.2355,1.1747,5.3471,1.1649,1.1181,4.546,1.0777,0.51819,4.671,1.3297,1.8072,5.1741,1.4191,1.1965,4.487,0.3065,2.0014,5.587,1.3573,0.033305,5.629,1.299,1.0627,5.5038,0.80655,0.9754,4.5338,1.2595,0.6696,4.4479,1.2889,0.69525
200.0,3.2,100.0,3.333e-05,8.0,5.2751,1.5393,1.1107,4.3036,0.59602,1.7645,5.5872,1.2925,1.0955,0.23334,0.27533,0.30559,5.8387,1.1784,0.66315,5.6665,0.63866,6.2411,0.22224,0.28504,0.22484,4.3244,0.48448,1.9134,5.5683,0.36994,0.9038,5.5465,0.41378,0.95997,3.5994,0.3618,2.2759,5.4248,1.224,1.1757,5.3223,1.1421,1.1403,4.4972,1.0717,0.54607,4.6638,1.3385,1.8169,5.1734,1.4253,1.1886,4.4842,0.31465,1.9948,5.5854,1.3321,0.0058838,5.6205,1.2799,1.0699,5.4667,0.80768,0.98886,4.5084,1.2776,0.67638,4.4525,1.2973,0.69598
200.0,3.2,100.0,3.333e-05,16.0,5.2655,1.551,1.1028,4.3162,0.61835,1.7759,5.571,1.2778,1.1019,0.30914,0.31312,0.23395,5.8661,1.1898,0.66252,5.6728,0.6465,6.2282,0.25252,0.31914,0.20147,4.2856,0.50162,1.9554,5.5282,0.36813,0.94331,5.5064,0.41458,0.99694,3.5898,0.36365,2.293,5.4084,1.2162,1.1783,5.2885,1.1254,1.1563,4.468,1.0686,0.56571,4.6603,1.3507,1.8265,5.1685,1.4356,1.1791,4.4927,0.32285,1.9798,5.5822,1.3017,6.2806,5.6089,1.266,1.0759,5.4325,0.79854,1.0124,4.5098,1.2936,0.67985,4.4675,1.3116,0.69332
200.0,3.2,100.0,3.333e-05,32.0,5.2974,1.4932,0.9713,4.1303,0.57242,1.6643,5.5941,1.4057,1.0769,5.8532,0.33528,0.98234,5.6194,1.2572,0.6165,5.7373,0.62907,6.221,6.1479,0.2608,0.52496,4.3155,0.36951,1.9468,5.6883,0.37083,0.79671,5.6158,0.46703,1.0269,3.8292,0.42912,1.9485,5.4262,1.3023,1.1978,5.3444,1.2593,1.0195,4.7329,1.0491,0.55672,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5214,0.35145,1.9857,5.5532,1.4116,0.21177,5.6174,1.3879,1.0519,5.619,0.74601,1.0457,4.7169,1.1416,0.68697,4.5128,1.2378,0.69139
200.0,6.4,100.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
200.0,6.4,100.0,3.333e-05,2.0,5.2872,1.5074,1.0859,4.1829,0.55677,1.7461,5.6006,1.344,1.0825,6.1226,0.26433,0.70118,5.7212,1.2023,0.64169,5.675,0.63379,6.254,0.065212,0.2555,0.3587,4.3402,0.42999,1.9106,5.6798,0.36684,0.80638,5.6546,0.41893,0.89812,3.7221,0.37354,2.128,5.4347,1.2563,1.1796,5.354,1.2007,1.0815,4.6365,1.0755,0.50401,4.6621,1.2958,1.8397,5.187,1.436,1.1915,4.4925,0.31236,1.9985,5.578,1.3812,0.10059,5.6277,1.3295,1.0565,5.5521,0.78531,0.9919,4.6058,1.2182,0.67063,4.4635,1.2737,0.69358
200.0,6.4,100.0,3.333e-05,4.0,5.2795,1.5195,1.118,4.2597,0.57116,1.7616,5.5991,1.312,1.0882,0.088721,0.25009,0.4484,5.7941,1.1782,0.65714,5.6622,0.63405,6.2537,0.17164,0.26247,0.26701,4.3414,0.46575,1.8969,5.6347,0.36603,0.84594,5.6107,0.40825,0.90692,3.6238,0.36179,2.2446,5.4351,1.2355,1.1745,5.3472,1.1649,1.1179,4.5461,1.0777,0.51794,4.6708,1.33,1.8074,5.1743,1.4191,1.1964,4.4869,0.30613,2.0015,5.587,1.3573,0.033081,5.629,1.2991,1.0626,5.5039,0.80667,0.97518,4.5338,1.2594,0.66944,4.4478,1.2889,0.6952
200.0,6.4,100.0,3.333e-05,8.0,5.2754,1.5392,1.1106,4.3038,0.59552,1.7639,5.5873,1.2926,1.0953,0.23357,0.275,0.30527,5.8385,1.1782,0.66309,5.6666,0.63851,6.241,0.22296,0.28477,0.22403,4.3243,0.48442,1.9131,5.5694,0.3699,0.90247,5.5477,0.4137,0.95868,3.6013,0.36183,2.2742,5.425,1.224,1.1755,5.3225,1.1422,1.14,4.4975,1.0717,0.54562,4.6637,1.3388,1.8171,5.1736,1.4251,1.1885,4.4839,0.3142,1.9952,5.5855,1.3322,0.0056282,5.6205,1.2799,1.0697,5.4668,0.80786,0.98853,4.5083,1.2774,0.67617,4.4523,1.2971,0.69596
200.0,6.4,100.0,3.333e-05,16.0,5.2658,1.5507,1.1028,4.3166,0.61756,1.7751,5.5712,1.2779,1.1016,0.30922,0.31266,0.23374,5.8658,1.1895,0.66235,5.6728,0.64624,6.228,0.25329,0.31875,0.20061,4.2855,0.50157,1.955,5.5295,0.36811,0.94177,5.5079,0.41446,0.99537,3.5918,0.36367,2.2911,5.4088,1.2163,1.178,5.2889,1.1255,1.156,4.4686,1.0685,0.56501,4.6604,1.3509,1.8265,5.1687,1.4353,1.1791,4.4924,0.32236,1.9803,5.5824,1.3018,6.2804,5.609,1.2661,1.0756,5.4327,0.79876,1.0119,4.5097,1.2933,0.6796,4.4672,1.3113,0.69334
200.0,6.4,100.0,3.333e-05,32.0,5.2974,1.4932,0.9713,4.1303,0.57242,1.6643,5.5941,1.4057,1.0769,5.8532,0.33529,0.98234,5.6194,1.2572,0.61649,5.7373,0.62907,6.221,6.1479,0.2608,0.52496,4.3155,0.36951,1.9468,5.6883,0.37082,0.79671,5.6158,0.46703,1.0269,3.8292,0.42912,1.9485,5.4262,1.3023,1.1978,5.3444,1.2593,1.0195,4.7329,1.0491,0.55672,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5214,0.35145,1.9857,5.5532,1.4116,0.21177,5.6174,1.3879,1.0519,5.619,0.74601,1.0457,4.7169,1.1416,0.68697,4.5128,1.2378,0.69139
200.0,12.8,100.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,3.8285,4.5129,1.2377,0.69137
200.0,12.8,100.0,3.333e-05,2.0,5.2873,1.5074,1.0859,4.1829,0.55675,1.7461,5.6006,1.3441,1.0825,6.1226,0.26431,0.7012,5.7212,1.2023,0.64176,5.6751,0.63378,6.2539,0.065296,0.25547,0.35859,4.3402,0.42997,1.9106,5.6802,0.36686,0.80597,5.6547,0.41894,0.89794,3.7223,0.37357,2.1279,5.4347,1.2563,1.1795,5.354,1.2007,1.0815,4.6366,1.0755,0.50398,4.6621,1.2959,1.8398,5.1871,1.436,1.1915,4.4925,0.31227,1.9985,5.578,1.3812,0.10054,5.6277,1.3295,1.0565,5.5521,0.78534,0.99184,4.6059,1.2182,0.67059,4.4635,1.2737,0.69356
200.0,12.8,100.0,3.333e-05,4.0,5.2796,1.5195,1.118,4.2598,0.57104,1.7614,5.5991,1.312,1.0882,0.088747,0.24997,0.44838,5.7941,1.1782,0.6572,5.6623,0.63402,6.2537,0.17187,0.26237,0.26676,4.3413,0.46572,1.8969,5.6352,0.36603,0.84539,5.6112,0.40824,0.90642,3.6246,0.36179,2.2439,5.4351,1.2355,1.1744,5.3472,1.1649,1.1179,4.5462,1.0778,0.51781,4.6707,1.3302,1.8075,5.1745,1.4191,1.1964,4.4869,0.30595,2.0016,5.587,1.3574,0.033004,5.629,1.2991,1.0625,5.5039,0.80676,0.97506,4.5338,1.2594,0.66935,4.4477,1.2888,0.69518
200.0,12.8,100.0,3.333e-05,8.0,5.2755,1.5392,1.1106,4.304,0.59519,1.7635,5.5874,1.2926,1.0952,0.23353,0.27478,0.3053,5.8385,1.1782,0.66302,5.6666,0.6384,6.241,0.22329,0.28456,0.22371,4.3243,0.48442,1.9129,5.57,0.36986,0.90185,5.5483,0.41364,0.95807,3.6023,0.36179,2.2732,5.4252,1.224,1.1754,5.3227,1.1422,1.1399,4.4977,1.0717,0.5453,4.6638,1.339,1.8172,5.1737,1.425,1.1886,4.4837,0.314,1.9955,5.5856,1.3322,0.0055694,5.6206,1.2799,1.0696,5.4669,0.80797,0.98834,4.5083,1.2774,0.67603,4.4522,1.2971,0.69596
200.0,12.8,100.0,3.333e-05,16.0,5.2659,1.5506,1.1028,4.3169,0.61721,1.7746,5.5714,1.2779,1.1015,0.30882,0.3122,0.23406,5.8657,1.1894,0.66216,5.6727,0.64597,6.2281,0.25363,0.31828,0.2003,4.2856,0.50154,1.9548,5.5299,0.36807,0.94124,5.5084,0.41438,0.99486,3.5934,0.3636,2.2896,5.4091,1.2162,1.1778,5.2893,1.1256,1.1558,4.4689,1.0685,0.56461,4.6605,1.351,1.8266,5.1688,1.4351,1.1792,4.4919,0.32213,1.9808,5.5824,1.3017,6.2802,5.6092,1.2661,1.0755,5.4328,0.79911,1.0116,4.5098,1.2932,0.67945,4.4671,1.3112,0.69336
200.0,12.8,100.0,3.333e-05,32.0,5.2974,1.4932,0.97129,4.1303,0.57242,1.6643,5.5941,1.4057,1.0769,5.8532,0.33529,0.98235,5.6194,1.2572,0.61649,5.7373,0.62907,6.221,6.1479,0.2608,0.52496,4.3154,0.3695,1.9468,5.6883,0.37082,0.7967,5.6158,0.46702,1.0269,3.8292,0.42912,1.9485,5.4262,1.3023,1.1978,5.3444,1.2593,1.0195,4.733,1.0491,0.55672,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5214,0.35145,1.9858,5.5532,1.4116,0.21178,5.6174,1.3879,1.0519,5.619,0.74601,1.0457,4.7169,1.1416,0.68697,4.5128,1.2378,0.69139
200.0,25.6,100.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
200.0,25.6,100.0,3.333e-05,2.0,5.2873,1.5074,1.0859,4.1829,0.55674,1.7461,5.6006,1.3441,1.0825,6.1226,0.26429,0.70123,5.7211,1.2023,0.64179,5.6751,0.63378,6.2539,0.065311,0.25546,0.35857,4.3401,0.42996,1.9106,5.6804,0.36687,0.80576,5.6548,0.41895,0.89787,3.7224,0.37358,2.1278,5.4347,1.2563,1.1795,5.354,1.2007,1.0815,4.6366,1.0755,0.50397,4.6621,1.2959,1.8398,5.1871,1.436,1.1914,4.4925,0.31224,1.9985,5.578,1.3812,0.10052,5.6277,1.3295,1.0564,5.5521,0.78536,0.99182,4.6059,1.2182,0.67057,4.4635,1.2737,0.69355
200.0,25.6,100.0,3.333e-05,4.0,5.2797,1.5196,1.1179,4.2598,0.57097,1.7614,5.5991,1.312,1.0881,0.088706,0.24989,0.44844,5.794,1.1781,0.65723,5.6623,0.634,6.2537,0.17196,0.2623,0.26668,4.3413,0.4657,1.8968,5.6354,0.36603,0.84514,5.6114,0.40823,0.9062,3.6249,0.36179,2.2436,5.4352,1.2355,1.1744,5.3473,1.1649,1.1178,4.5462,1.0778,0.51774,4.6707,1.3303,1.8076,5.1745,1.4191,1.1964,4.4869,0.30587,2.0016,5.587,1.3574,0.032979,5.629,1.2991,1.0625,5.5039,0.80681,0.97501,4.5338,1.2594,0.6693,4.4477,1.2888,0.69517
200.0,25.6,100.0,3.333e-05,8.0,5.2756,1.5392,1.1106,4.3041,0.59502,1.7634,5.5875,1.2926,1.0951,0.23339,0.27462,0.30544,5.8384,1.1781,0.66295,5.6666,0.63832,6.241,0.22346,0.28438,0.22359,4.3244,0.48444,1.9127,5.5702,0.36984,0.90157,5.5485,0.41362,0.95782,3.6028,0.36175,2.2728,5.4253,1.2239,1.1753,5.3228,1.1422,1.1399,4.4979,1.0717,0.5451,4.6638,1.339,1.8172,5.1737,1.425,1.1886,4.4836,0.31392,1.9956,5.5856,1.3323,0.0055607,5.6207,1.2799,1.0695,5.467,0.80803,0.98824,4.5084,1.2773,0.67595,4.4522,1.2971,0.69596
200.0,25.6,100.0,3.333e-05,16.0,5.266,1.5506,1.1028,4.317,0.61704,1.7745,5.5716,1.2779,1.1014,0.30846,0.31194,0.23434,5.8657,1.1893,0.66202,5.6727,0.64584,6.2282,0.2538,0.31798,0.20019,4.2857,0.50159,1.9545,5.5302,0.368,0.94096,5.5086,0.41432,0.99464,3.5938,0.36354,2.2893,5.4093,1.2162,1.1778,5.2894,1.1257,1.1558,4.4692,1.0685,0.56433,4.6605,1.351,1.8267,5.1688,1.4351,1.1792,4.4917,0.32206,1.9811,5.5824,1.3017,6.2802,5.6094,1.2661,1.0754,5.433,0.79916,1.0114,4.5096,1.2933,0.67931,4.467,1.3112,0.69337
200.0,25.6,100.0,3.333e-05,32.0,5.2975,1.4932,0.97129,4.1303,0.57241,1.6643,5.5941,1.4057,1.0769,5.8532,0.3353,0.98237,5.6194,1.2572,0.61649,5.7373,0.62907,6.2209,6.1479,0.26081,0.52497,4.3154,0.36949,1.9468,5.6884,0.37082,0.79668,5.6158,0.46702,1.0269,3.8292,0.42913,1.9484,5.4262,1.3023,1.1978,5.3444,1.2593,1.0195,4.733,1.0491,0.55672,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5214,0.35145,1.9858,5.5532,1.4116,0.21179,5.6174,1.3879,1.0519,5.619,0.746,1.0457,4.7169,1.1416,0.68697,4.5128,1.2378,0.69139
400.0,0.1,100.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,3.0792,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
400.0,0.1,100.0,3.333e-05,2.0,5.287,1.5072,1.0863,4.1831,0.55685,1.7465,5.6007,1.3439,1.0827,6.123,0.26433,0.70084,5.7214,1.2024,0.64165,5.6748,0.63382,6.2543,0.065018,0.25556,0.35898,4.3403,0.43013,1.9108,5.6789,0.36676,0.80744,5.6541,0.41876,0.89859,3.721,0.37327,2.1293,5.4347,1.2563,1.1798,5.354,1.2007,1.0816,4.6362,1.0755,0.50415,4.6623,1.2959,1.8393,5.1867,1.4359,1.1919,4.4931,0.31245,1.9981,5.578,1.3811,0.10066,5.6279,1.3294,1.0567,5.552,0.78531,0.99205,4.6056,1.2183,0.6708,4.4635,1.2738,0.69363
400.0,0.1,100.0,3.333e-05,4.0,5.279,1.5194,1.1188,4.2601,0.57195,1.7624,5.5991,1.3118,1.0886,0.089123,0.25019,0.44828,5.7943,1.1783,0.65753,5.662,0.63414,6.2541,0.17107,0.26269,0.26764,4.3412,0.46578,1.8976,5.633,0.36588,0.84781,5.6087,0.40806,0.90885,3.6202,0.36165,2.2484,5.435,1.2355,1.1749,5.3472,1.1647,1.1183,4.5453,1.078,0.51877,4.6708,1.3304,1.8072,5.1734,1.4186,1.1972,4.4883,0.30606,2.0004,5.5868,1.3573,0.033333,5.6291,1.2989,1.0629,5.5039,0.80676,0.97544,4.5337,1.2599,0.66982,4.448,1.2891,0.69519
400.0,0.1,100.0,3.333e-05,8.0,5.2751,1.5399,1.1113,4.304,0.5973,1.7654,5.5872,1.2923,1.0958,0.23442,0.27524,0.30489,5.8386,1.1781,0.66403,5.6664,0.63873,6.2413,0.22208,0.28524,0.22497,4.3239,0.48439,1.9142,5.5659,0.36961,0.90601,5.5429,0.41355,0.96277,3.5957,0.36184,2.2799,5.4247,1.224,1.176,5.3223,1.1418,1.1407,4.4961,1.0726,0.54696,4.6633,1.34,1.8175,5.1724,1.4247,1.1893,4.4854,0.31422,1.9939,5.5852,1.3322,0.0059626,5.6206,1.2796,1.0702,5.467,0.80802,0.98883,4.5085,1.2785,0.67661,4.4528,1.2975,0.69587
400.0,0.1,100.0,3.333e-05,16.0,5.2655,1.5518,1.1034,4.3162,0.62031,1.7775,5.5712,1.2775,1.1023,0.31066,0.31315,0.23292,5.8662,1.1894,0.66349,5.6726,0.64648,6.2285,0.25235,0.31935,0.20168,4.2849,0.50156,1.9566,5.5243,0.36756,0.94686,5.5009,0.41439,1.0013,3.5859,0.36365,2.2972,5.4084,1.2162,1.1786,5.2886,1.125,1.1568,4.4664,1.0699,0.56697,4.6596,1.3528,1.8276,5.1674,1.4351,1.1797,4.4934,0.32257,1.9792,5.582,1.3018,6.2807,5.6092,1.2657,1.0762,5.4332,0.7991,1.0121,4.5101,1.2949,0.68009,4.4679,1.3121,0.69316
400.0,0.1,100.0,3.333e-05,32.0,5.2974,1.4933,0.9713,4.1303,0.57242,1.6643,5.5941,1.4057,1.0769,5.8532,0.33528,0.98233,5.6194,1.2572,0.6165,5.7373,0.62907,6.221,6.1479,0.2608,0.52495,4.3155,0.36951,1.9468,5.6883,0.37083,0.79672,5.6158,0.46703,1.0269,3.8292,0.42912,1.9485,5.4262,1.3023,1.1978,5.3444,1.2593,1.0196,4.7329,1.0492,0.55672,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5214,0.35145,1.9857,5.5532,1.4116,0.21176,5.6174,1.3879,1.0519,5.619,0.74601,1.0457,4.7169,1.1416,0.68697,4.5128,1.2378,0.69139
400.0,0.2,100.0,3.333e-05,1.0,5.2975,1.4932,0.97124,4.1303,0.57236,1.6642,5.594,1.4059,1.0769,5.8529,0.33545,0.98262,5.6193,1.2573,0.61642,5.7375,0.62908,6.2208,6.1475,0.26086,0.52519,4.3153,0.36936,1.947,5.6886,0.37073,0.79642,5.6158,0.46696,1.0269,3.8292,0.42919,1.9484,5.4261,1.3024,1.1978,5.3443,1.2595,1.0194,4.7331,1.0491,0.55667,4.6263,1.2157,1.9434,5.2102,1.4598,1.1492,4.5213,0.35137,1.9859,5.5532,1.4116,0.21198,5.6173,1.3881,1.0519,5.6191,0.74589,1.0458,4.7171,1.1415,0.68695,4.5129,1.2377,0.69137
400.0,0.2,100.0,3.333e-05,2.0,5.2869,1.5072,1.0863,4.1829,0.55683,1.7466,5.6007,1.3439,1.0828,6.1227,0.26446,0.70109,5.7214,1.2025,0.64146,5.6746,0.63384,6.2545,0.064519,0.25562,0.35958,4.3405,0.43016,1.9108,5.6779,0.36676,0.80861,5.6535,0.41881,0.89937,3.7209,0.37321,2.1294,5.4347,1.2563,1.1799,5.354,1.2007,1.0817,4.6363,1.0754,0.50423,4.6623,1.2956,1.8393,5.1867,1.436,1.192,4.4931,0.31287,1.9982,5.578,1.3811,0.1009,5.6279,1.3294,1.0567,5.552,0.7852,0.99224,4.6056,1.2183,0.67088,4.4635,1.2739,0.6937
400.0,0.2,100.0,3.333e-05,4.0,5.2787,1.5193,1.1189,4.2599,0.5719,1.7627,5.5992,1.3118,1.0888,0.088356,0.25047,0.44906,5.7944,1.1785,0.65719,5.6617,0.63419,6.2545,0.17018,0.26281,0.2687,4.3416,0.46589,1.8977,5.632,0.36592,0.84919,5.6079,0.40813,0.91004,3.6194,0.36148,2.2491,5.435,1.2355,1.1751,5.3471,1.1648,1.1184,4.5455,1.0779,0.51883,4.6712,1.3297,1.807,5.1733,1.4188,1.1972,4.488,0.30677,2.0007,5.5868,1.3572,0.033781,5.6292,1.2988,1.0631,5.5039,0.80655,0.97575,4.5338,1.2598,0.66992,4.4481,1.2892,0.69526
400.0,0.2,100.0,3.333e-05,8.0,5.2747,1.5398,1.1115,4.3038,0.59723,1.7658,5.5873,1.2922,1.0961,0.23334,0.27552,0.30601,5.8389,1.1785,0.66365,5.6661,0.6388,6.2418,0.22115,0.28533,0.22611,4.3243,0.48451,1.9142,5.5652,0.36971,0.90706,5.5427,0.41364,0.96352,3.5949,0.3616,2.2807,5.4246,1.2239,1.1763,5.3222,1.1418,1.1409,4.4964,1.0724,0.54699,4.6637,1.3391,1.8171,5.1723,1.4251,1.1893,4.485,0.31498,1.9942,5.5851,1.3321,0.00651,5.6207,1.2795,1.0704,5.467,0.80776,0.98919,4.5086,1.2784,0.67669,4.4529,1.2977,0.69593
400.0,0.2,100.0,3.333e-05,16.0,5.2652,1.5518,1.1036,4.3161,0.62018,1.7778,5.5712,1.2774,1.1025,0.30947,0.31334,0.23416,5.8666,1.1899,0.66313,5.6722,0.64656,6.2291,0.25146,0.31938,0.20277,4.2854,0.50165,1.9566,5.524,0.36771,0.94761,5.5011,0.41449,1.0017,3.585,0.36336,2.2981,5.4082,1.2161,1.179,5.2884,1.125,1.1572,4.4668,1.0697,0.56697,4.66,1.3517,1.8271,5.1674,1.4356,1.1798,4.493,0.32331,1.9797,5.5819,1.3016,6.2813,5.6093,1.2656,1.0764,5.4332,0.7988,1.0125,4.5102,1.2948,0.68018,4.4681,1.3122,0.69322
